C,comp_time,outlier_ratio,test_accuracy,timeout,trial
1.0,0.02962207794189453,0.0,0.9595,False,15.0
0.2,0.029829025268554688,0.0,0.9685,False,15.0
0.04,0.030894994735717773,0.0,0.9705,False,15.0
0.008,0.029581069946289062,0.0,0.9745,False,15.0
0.0016,0.03170490264892578,0.0,0.9745,False,15.0
625.0,0.03364205360412598,0.0,0.9825,False,16.0
125.0,0.031052112579345703,0.0,0.9825,False,16.0
25.0,0.03112506866455078,0.0,0.9825,False,16.0
5.0,0.03291487693786621,0.0,0.9785,False,16.0
1.0,0.03272104263305664,0.0,0.982,False,16.0
0.2,0.029788970947265625,0.0,0.9875,False,16.0
0.04,0.03028392791748047,0.0,0.9875,False,16.0
0.008,0.03067183494567871,0.0,0.985,False,16.0
0.0016,0.03296494483947754,0.0,0.988,False,16.0
625.0,0.030852079391479492,0.0,0.9445,False,17.0
125.0,0.030472993850708008,0.0,0.9445,False,17.0
25.0,0.03191399574279785,0.0,0.9445,False,17.0
5.0,0.031141042709350586,0.0,0.9445,False,17.0
1.0,0.036862850189208984,0.0,0.9445,False,17.0
0.2,0.02997899055480957,0.0,0.9775,False,17.0
0.04,0.031178951263427734,0.0,0.9775,False,17.0
0.008,0.030404090881347656,0.0,0.9755,False,17.0
0.0016,0.03176617622375488,0.0,0.9745,False,17.0
625.0,0.030426025390625,0.0,0.9765,False,18.0
125.0,0.03175687789916992,0.0,0.9765,False,18.0
25.0,0.033731937408447266,0.0,0.9765,False,18.0
5.0,0.03149604797363281,0.0,0.9765,False,18.0
1.0,0.030718088150024414,0.0,0.9765,False,18.0
0.2,0.03172707557678223,0.0,0.9765,False,18.0
0.04,0.031128883361816406,0.0,0.9725,False,18.0
0.008,0.03060007095336914,0.0,0.9775,False,18.0
0.0016,0.03133106231689453,0.0,0.979,False,18.0
625.0,0.03187084197998047,0.0,0.98,False,19.0
125.0,0.03287816047668457,0.0,0.98,False,19.0
25.0,0.0293118953704834,0.0,0.98,False,19.0
5.0,0.03136801719665527,0.0,0.98,False,19.0
1.0,0.03023695945739746,0.0,0.98,False,19.0
0.2,0.03139901161193848,0.0,0.979,False,19.0
0.04,0.029256820678710938,0.0,0.98,False,19.0
0.008,0.02998518943786621,0.0,0.979,False,19.0
0.0016,0.030041933059692383,0.0,0.975,False,19.0
625.0,0.030501842498779297,0.0,0.9795,False,20.0
125.0,0.034512996673583984,0.0,0.9795,False,20.0
25.0,0.030479907989501953,0.0,0.9795,False,20.0
5.0,0.030827045440673828,0.0,0.9795,False,20.0
1.0,0.03014206886291504,0.0,0.9815,False,20.0
0.2,0.03266596794128418,0.0,0.982,False,20.0
0.04,0.03077411651611328,0.0,0.9815,False,20.0
0.008,0.03305506706237793,0.0,0.98,False,20.0
0.0016,0.03034806251525879,0.0,0.9795,False,20.0
625.0,0.03035902976989746,0.0,0.976,False,21.0
125.0,0.03065204620361328,0.0,0.976,False,21.0
25.0,0.031067848205566406,0.0,0.976,False,21.0
5.0,0.03177690505981445,0.0,0.976,False,21.0
1.0,0.03128314018249512,0.0,0.9795,False,21.0
0.2,0.030627965927124023,0.0,0.986,False,21.0
0.04,0.03103494644165039,0.0,0.986,False,21.0
0.008,0.03311896324157715,0.0,0.984,False,21.0
0.0016,0.031263113021850586,0.0,0.986,False,21.0
625.0,0.033178091049194336,0.0,0.9765,False,22.0
125.0,0.033905982971191406,0.0,0.9765,False,22.0
25.0,0.034741878509521484,0.0,0.9765,False,22.0
5.0,0.03502297401428223,0.0,0.9765,False,22.0
1.0,0.03538823127746582,0.0,0.9815,False,22.0
0.2,0.032811880111694336,0.0,0.983,False,22.0
0.04,0.03257107734680176,0.0,0.9895,False,22.0
0.008,0.031193971633911133,0.0,0.99,False,22.0
0.0016,0.03065204620361328,0.0,0.989,False,22.0
625.0,0.03037095069885254,0.0,0.966,False,23.0
125.0,0.030786991119384766,0.0,0.966,False,23.0
25.0,0.03014397621154785,0.0,0.966,False,23.0
5.0,0.029292821884155273,0.0,0.966,False,23.0
1.0,0.030444860458374023,0.0,0.975,False,23.0
0.2,0.03257012367248535,0.0,0.9805,False,23.0
0.04,0.030647993087768555,0.0,0.977,False,23.0
0.008,0.030299901962280273,0.0,0.9795,False,23.0
0.0016,0.02931499481201172,0.0,0.9735,False,23.0
625.0,0.03141593933105469,0.0,0.9805,False,24.0
125.0,0.028866052627563477,0.0,0.9805,False,24.0
25.0,0.0305631160736084,0.0,0.9805,False,24.0
5.0,0.030714035034179688,0.0,0.9805,False,24.0
1.0,0.029784202575683594,0.0,0.983,False,24.0
0.2,0.028903961181640625,0.0,0.9855,False,24.0
0.04,0.030770063400268555,0.0,0.9875,False,24.0
0.008,0.031538963317871094,0.0,0.985,False,24.0
0.0016,0.030801057815551758,0.0,0.9855,False,24.0
625.0,0.029189109802246094,0.0,0.971,False,25.0
125.0,0.029147863388061523,0.0,0.971,False,25.0
25.0,0.030447959899902344,0.0,0.971,False,25.0
5.0,0.028272151947021484,0.0,0.971,False,25.0
1.0,0.031150102615356445,0.0,0.982,False,25.0
0.2,0.029063940048217773,0.0,0.983,False,25.0
0.04,0.029180049896240234,0.0,0.98,False,25.0
0.008,0.030031919479370117,0.0,0.983,False,25.0
0.0016,0.02935791015625,0.0,0.0,False,25.0
625.0,0.029136180877685547,0.0,0.981,False,26.0
125.0,0.029826879501342773,0.0,0.981,False,26.0
25.0,0.03194093704223633,0.0,0.981,False,26.0
5.0,0.029240846633911133,0.0,0.981,False,26.0
1.0,0.02971506118774414,0.0,0.9805,False,26.0
0.2,0.02890300750732422,0.0,0.986,False,26.0
0.04,0.029523134231567383,0.0,0.981,False,26.0
0.008,0.03216695785522461,0.0,0.9855,False,26.0
0.0016,0.0313410758972168,0.0,0.982,False,26.0
625.0,0.0281980037689209,0.0,0.977,False,27.0
125.0,0.029068946838378906,0.0,0.977,False,27.0
25.0,0.028537988662719727,0.0,0.977,False,27.0
5.0,0.03217911720275879,0.0,0.977,False,27.0
1.0,0.03015899658203125,0.0,0.979,False,27.0
0.2,0.03237485885620117,0.0,0.978,False,27.0
0.04,0.028088092803955078,0.0,0.981,False,27.0
0.008,0.031085968017578125,0.0,0.9805,False,27.0
0.0016,0.030231952667236328,0.0,0.98,False,27.0
625.0,0.03281807899475098,0.0,0.9685,False,28.0
125.0,0.03181600570678711,0.0,0.967,False,28.0
25.0,0.030405044555664062,0.0,0.972,False,28.0
5.0,0.030478954315185547,0.0,0.975,False,28.0
1.0,0.030459880828857422,0.0,0.974,False,28.0
0.2,0.02885913848876953,0.0,0.974,False,28.0
0.04,0.03066110610961914,0.0,0.9765,False,28.0
0.008,0.02998805046081543,0.0,0.9785,False,28.0
0.0016,0.030078887939453125,0.0,0.9765,False,28.0
625.0,0.0308229923248291,0.0,0.9705,False,29.0
125.0,0.029167890548706055,0.0,0.9705,False,29.0
25.0,0.03142905235290527,0.0,0.9705,False,29.0
5.0,0.029201030731201172,0.0,0.9705,False,29.0
1.0,0.030072927474975586,0.0,0.9705,False,29.0
0.2,0.02888178825378418,0.0,0.9775,False,29.0
0.04,0.030274152755737305,0.0,0.975,False,29.0
0.008,0.030153989791870117,0.0,0.975,False,29.0
0.0016,0.031131982803344727,0.0,0.9755,False,29.0
625.0,0.06947803497314453,0.0,0.9645,False,30.0
125.0,0.029414892196655273,0.0,0.9645,False,30.0
25.0,0.03561592102050781,0.0,0.9645,False,30.0
5.0,0.0290069580078125,0.0,0.9645,False,30.0
1.0,0.03155112266540527,0.0,0.9645,False,30.0
0.2,0.0294189453125,0.0,0.97,False,30.0
0.04,0.028714895248413086,0.0,0.9785,False,30.0
0.008,0.02948904037475586,0.0,0.9795,False,30.0
0.0016,0.029892921447753906,0.0,0.9805,False,30.0
625.0,0.029607057571411133,0.0,0.9765,False,31.0
125.0,0.03058314323425293,0.0,0.9765,False,31.0
25.0,0.03190493583679199,0.0,0.9765,False,31.0
5.0,0.02817988395690918,0.0,0.9765,False,31.0
1.0,0.0311739444732666,0.0,0.977,False,31.0
0.2,0.030271053314208984,0.0,0.979,False,31.0
0.04,0.029587984085083008,0.0,0.976,False,31.0
0.008,0.02970719337463379,0.0,0.9785,False,31.0
0.0016,0.031703948974609375,0.0,0.9805,False,31.0
625.0,0.03165483474731445,0.0,0.9635,False,32.0
125.0,0.03136587142944336,0.0,0.9635,False,32.0
25.0,0.03338313102722168,0.0,0.9635,False,32.0
5.0,0.03197312355041504,0.0,0.9635,False,32.0
1.0,0.031239032745361328,0.0,0.9665,False,32.0
0.2,0.03132486343383789,0.0,0.974,False,32.0
0.04,0.03155684471130371,0.0,0.977,False,32.0
0.008,0.0299069881439209,0.0,0.9805,False,32.0
0.0016,0.029839038848876953,0.0,0.9805,False,32.0
625.0,0.031332969665527344,0.0,0.974,False,33.0
125.0,0.031174898147583008,0.0,0.974,False,33.0
25.0,0.028970956802368164,0.0,0.9755,False,33.0
5.0,0.030838966369628906,0.0,0.9755,False,33.0
1.0,0.028059959411621094,0.0,0.976,False,33.0
0.2,0.0291140079498291,0.0,0.9855,False,33.0
0.04,0.03153204917907715,0.0,0.986,False,33.0
0.008,0.029642105102539062,0.0,0.9855,False,33.0
0.0016,0.0319061279296875,0.0,0.9845,False,33.0
625.0,0.02956390380859375,0.0,0.972,False,34.0
125.0,0.031510114669799805,0.0,0.972,False,34.0
25.0,0.03410005569458008,0.0,0.972,False,34.0
5.0,0.031256914138793945,0.0,0.975,False,34.0
1.0,0.030822038650512695,0.0,0.9845,False,34.0
0.2,0.030122041702270508,0.0,0.986,False,34.0
0.04,0.03204798698425293,0.0,0.9835,False,34.0
0.008,0.031228065490722656,0.0,0.9855,False,34.0
0.0016,0.030106067657470703,0.0,0.985,False,34.0
625.0,0.03021097183227539,0.0,0.984,False,35.0
125.0,0.030675888061523438,0.0,0.984,False,35.0
25.0,0.03204512596130371,0.0,0.984,False,35.0
5.0,0.03251290321350098,0.0,0.984,False,35.0
1.0,0.0314030647277832,0.0,0.984,False,35.0
0.2,0.030057907104492188,0.0,0.983,False,35.0
0.04,0.031672000885009766,0.0,0.983,False,35.0
0.008,0.03098607063293457,0.0,0.9835,False,35.0
0.0016,0.028690099716186523,0.0,0.978,False,35.0
625.0,0.028419017791748047,0.0,0.971,False,36.0
125.0,0.029861927032470703,0.0,0.971,False,36.0
25.0,0.030596017837524414,0.0,0.971,False,36.0
5.0,0.029113054275512695,0.0,0.971,False,36.0
1.0,0.029371976852416992,0.0,0.9705,False,36.0
0.2,0.029968976974487305,0.0,0.977,False,36.0
0.04,0.029008865356445312,0.0,0.9765,False,36.0
0.008,0.030378103256225586,0.0,0.987,False,36.0
0.0016,0.03171706199645996,0.0,0.9825,False,36.0
625.0,0.030982017517089844,0.0,0.976,False,37.0
125.0,0.028970003128051758,0.0,0.98,False,37.0
25.0,0.0293121337890625,0.0,0.9825,False,37.0
5.0,0.02877187728881836,0.0,0.9845,False,37.0
1.0,0.02871417999267578,0.0,0.985,False,37.0
0.2,0.02947711944580078,0.0,0.9845,False,37.0
0.04,0.029397964477539062,0.0,0.9825,False,37.0
0.008,0.033828020095825195,0.0,0.984,False,37.0
0.0016,0.03289008140563965,0.0,0.984,False,37.0
625.0,0.02935004234313965,0.0,0.983,False,38.0
125.0,0.030505895614624023,0.0,0.983,False,38.0
25.0,0.02933979034423828,0.0,0.983,False,38.0
5.0,0.029774904251098633,0.0,0.9805,False,38.0
1.0,0.03072977066040039,0.0,0.9865,False,38.0
0.2,0.02957606315612793,0.0,0.988,False,38.0
0.04,0.030775785446166992,0.0,0.9875,False,38.0
0.008,0.02973318099975586,0.0,0.9865,False,38.0
0.0016,0.029661178588867188,0.0,0.989,False,38.0
625.0,0.030047178268432617,0.0,0.986,False,39.0
125.0,0.029248952865600586,0.0,0.986,False,39.0
25.0,0.030965089797973633,0.0,0.986,False,39.0
5.0,0.028825044631958008,0.0,0.986,False,39.0
1.0,0.029345989227294922,0.0,0.9845,False,39.0
0.2,0.029766082763671875,0.0,0.9865,False,39.0
0.04,0.029367923736572266,0.0,0.9855,False,39.0
0.008,0.03158712387084961,0.0,0.986,False,39.0
0.0016,0.029600858688354492,0.0,0.985,False,39.0
625.0,0.03146696090698242,0.0,0.9715,False,40.0
125.0,0.03363299369812012,0.0,0.9715,False,40.0
25.0,0.03113698959350586,0.0,0.9715,False,40.0
5.0,0.029599905014038086,0.0,0.979,False,40.0
1.0,0.03263497352600098,0.0,0.979,False,40.0
0.2,0.028336048126220703,0.0,0.979,False,40.0
0.04,0.029114961624145508,0.0,0.9805,False,40.0
0.008,0.03069901466369629,0.0,0.981,False,40.0
0.0016,0.02960801124572754,0.0,0.9815,False,40.0
625.0,0.029433012008666992,0.0,0.9805,False,41.0
125.0,0.028007984161376953,0.0,0.9805,False,41.0
25.0,0.03037095069885254,0.0,0.9805,False,41.0
5.0,0.029514074325561523,0.0,0.978,False,41.0
1.0,0.03060317039489746,0.0,0.9795,False,41.0
0.2,0.029109954833984375,0.0,0.981,False,41.0
0.04,0.031286001205444336,0.0,0.98,False,41.0
0.008,0.030314922332763672,0.0,0.9815,False,41.0
0.0016,0.02948617935180664,0.0,0.981,False,41.0
625.0,0.0287630558013916,0.0,0.986,False,42.0
125.0,0.030692100524902344,0.0,0.986,False,42.0
25.0,0.03045201301574707,0.0,0.986,False,42.0
5.0,0.029117107391357422,0.0,0.986,False,42.0
1.0,0.03005194664001465,0.0,0.986,False,42.0
0.2,0.028385162353515625,0.0,0.9875,False,42.0
0.04,0.03262495994567871,0.0,0.9855,False,42.0
0.008,0.029858112335205078,0.0,0.987,False,42.0
0.0016,0.031018972396850586,0.0,0.985,False,42.0
625.0,0.030462980270385742,0.0,0.98,False,43.0
125.0,0.03153586387634277,0.0,0.98,False,43.0
25.0,0.03187894821166992,0.0,0.98,False,43.0
5.0,0.031003952026367188,0.0,0.978,False,43.0
1.0,0.029781103134155273,0.0,0.9825,False,43.0
0.2,0.03324294090270996,0.0,0.9815,False,43.0
0.04,0.02929401397705078,0.0,0.0,False,43.0
0.008,0.029124021530151367,0.0,0.982,False,43.0
0.0016,0.029970884323120117,0.0,0.982,False,43.0
625.0,0.03039407730102539,0.0,0.9785,False,44.0
125.0,0.03044295310974121,0.0,0.9785,False,44.0
25.0,0.02901601791381836,0.0,0.9785,False,44.0
5.0,0.029284954071044922,0.0,0.9785,False,44.0
1.0,0.02959895133972168,0.0,0.9725,False,44.0
0.2,0.03176999092102051,0.0,0.977,False,44.0
0.04,0.030228137969970703,0.0,0.9805,False,44.0
0.008,0.029270172119140625,0.0,0.982,False,44.0
0.0016,0.03459000587463379,0.0,0.9825,False,44.0
625.0,0.030627965927124023,0.0,0.9555,False,45.0
125.0,0.0294950008392334,0.0,0.9555,False,45.0
25.0,0.03040313720703125,0.0,0.9555,False,45.0
5.0,0.029001951217651367,0.0,0.955,False,45.0
1.0,0.030816078186035156,0.0,0.9655,False,45.0
0.2,0.029167890548706055,0.0,0.969,False,45.0
0.04,0.0312042236328125,0.0,0.9785,False,45.0
0.008,0.0293118953704834,0.0,0.9805,False,45.0
0.0016,0.03034496307373047,0.0,0.9795,False,45.0
625.0,0.032032012939453125,0.0,0.975,False,46.0
125.0,0.031581878662109375,0.0,0.975,False,46.0
25.0,0.029015064239501953,0.0,0.975,False,46.0
5.0,0.031880855560302734,0.0,0.975,False,46.0
1.0,0.031135082244873047,0.0,0.971,False,46.0
0.2,0.031048059463500977,0.0,0.967,False,46.0
0.04,0.029413938522338867,0.0,0.977,False,46.0
0.008,0.02951502799987793,0.0,0.979,False,46.0
0.0016,0.029961109161376953,0.0,0.978,False,46.0
625.0,0.03056788444519043,0.0,0.9725,False,47.0
125.0,0.031494140625,0.0,0.9725,False,47.0
25.0,0.02995920181274414,0.0,0.9725,False,47.0
5.0,0.03210616111755371,0.0,0.9725,False,47.0
1.0,0.030752182006835938,0.0,0.976,False,47.0
0.2,0.02993297576904297,0.0,0.975,False,47.0
0.04,0.030312061309814453,0.0,0.976,False,47.0
0.008,0.03261899948120117,0.0,0.9775,False,47.0
0.0016,0.029124021530151367,0.0,0.973,False,47.0
625.0,0.03033590316772461,0.0,0.976,False,48.0
125.0,0.030689001083374023,0.0,0.976,False,48.0
25.0,0.03004598617553711,0.0,0.976,False,48.0
5.0,0.031038999557495117,0.0,0.976,False,48.0
1.0,0.03076004981994629,0.0,0.9795,False,48.0
0.2,0.03172111511230469,0.0,0.975,False,48.0
0.04,0.029903888702392578,0.0,0.9805,False,48.0
0.008,0.029797077178955078,0.0,0.98,False,48.0
0.0016,0.03347206115722656,0.0,0.9795,False,48.0
625.0,0.02980780601501465,0.0,0.9625,False,49.0
125.0,0.030247926712036133,0.0,0.9625,False,49.0
25.0,0.03061389923095703,0.0,0.9625,False,49.0
5.0,0.02983999252319336,0.0,0.9625,False,49.0
1.0,0.03170013427734375,0.0,0.9625,False,49.0
0.2,0.030061960220336914,0.0,0.981,False,49.0
0.04,0.03015303611755371,0.0,0.9815,False,49.0
0.008,0.02980184555053711,0.0,0.9845,False,49.0
0.0016,0.029415130615234375,0.0,0.984,False,49.0
625.0,0.030340194702148438,0.0,0.9835,False,50.0
125.0,0.03058600425720215,0.0,0.9835,False,50.0
25.0,0.02945399284362793,0.0,0.9835,False,50.0
5.0,0.03244900703430176,0.0,0.9835,False,50.0
1.0,0.028959035873413086,0.0,0.983,False,50.0
0.2,0.030874013900756836,0.0,0.9825,False,50.0
0.04,0.029544830322265625,0.0,0.98,False,50.0
0.008,0.029885053634643555,0.0,0.9835,False,50.0
0.0016,0.0296480655670166,0.0,0.979,False,50.0
625.0,0.02935481071472168,0.0,0.9825,False,51.0
125.0,0.03058314323425293,0.0,0.9825,False,51.0
25.0,0.03082895278930664,0.0,0.9825,False,51.0
5.0,0.03028702735900879,0.0,0.9825,False,51.0
1.0,0.03049302101135254,0.0,0.9835,False,51.0
0.2,0.029678821563720703,0.0,0.983,False,51.0
0.04,0.029074907302856445,0.0,0.981,False,51.0
0.008,0.03203105926513672,0.0,0.9795,False,51.0
0.0016,0.030474185943603516,0.0,0.981,False,51.0
625.0,0.030251026153564453,0.0,0.9735,False,52.0
125.0,0.03138303756713867,0.0,0.9735,False,52.0
25.0,0.031213045120239258,0.0,0.9735,False,52.0
5.0,0.030426979064941406,0.0,0.9735,False,52.0
1.0,0.0314640998840332,0.0,0.9815,False,52.0
0.2,0.030414104461669922,0.0,0.984,False,52.0
0.04,0.028676986694335938,0.0,0.9845,False,52.0
0.008,0.03244209289550781,0.0,0.985,False,52.0
0.0016,0.031236886978149414,0.0,0.9845,False,52.0
625.0,0.030452966690063477,0.0,0.983,False,53.0
125.0,0.030100107192993164,0.0,0.983,False,53.0
25.0,0.028984785079956055,0.0,0.983,False,53.0
5.0,0.02946305274963379,0.0,0.983,False,53.0
1.0,0.029165029525756836,0.0,0.9835,False,53.0
0.2,0.028528928756713867,0.0,0.983,False,53.0
0.04,0.029300928115844727,0.0,0.9835,False,53.0
0.008,0.031308889389038086,0.0,0.9805,False,53.0
0.0016,0.03011798858642578,0.0,0.983,False,53.0
625.0,0.029807090759277344,0.0,0.9725,False,54.0
125.0,0.029633045196533203,0.0,0.9715,False,54.0
25.0,0.029119014739990234,0.0,0.975,False,54.0
5.0,0.02840113639831543,0.0,0.978,False,54.0
1.0,0.030286073684692383,0.0,0.979,False,54.0
0.2,0.028736114501953125,0.0,0.974,False,54.0
0.04,0.02904796600341797,0.0,0.981,False,54.0
0.008,0.033080101013183594,0.0,0.983,False,54.0
0.0016,0.030047178268432617,0.0,0.983,False,54.0
625.0,0.02942800521850586,0.0,0.982,False,55.0
125.0,0.030039072036743164,0.0,0.982,False,55.0
25.0,0.028944969177246094,0.0,0.982,False,55.0
5.0,0.030719995498657227,0.0,0.981,False,55.0
1.0,0.03013014793395996,0.0,0.9785,False,55.0
0.2,0.02955007553100586,0.0,0.979,False,55.0
0.04,0.028924942016601562,0.0,0.983,False,55.0
0.008,0.029633045196533203,0.0,0.981,False,55.0
0.0016,0.0314939022064209,0.0,0.9815,False,55.0
625.0,0.03005194664001465,0.0,0.9825,False,56.0
