C,comp_time,outlier_ratio,test_accuracy,trial
5.0,0.0005288124084472656,0.0,0.9765,4.0
1.0,0.0005409717559814453,0.0,0.9735,4.0
0.2,0.0004839897155761719,0.0,0.9735,4.0
0.04,0.0004630088806152344,0.0,0.9785,4.0
0.008,0.00049591064453125,0.0,0.981,4.0
0.0016,0.0005350112915039062,0.0,0.9825,4.0
625.0,0.0004360675811767578,0.0,0.982,5.0
125.0,0.0004382133483886719,0.0,0.982,5.0
25.0,0.00043892860412597656,0.0,0.982,5.0
5.0,0.0004391670227050781,0.0,0.982,5.0
1.0,0.0004100799560546875,0.0,0.982,5.0
0.2,0.00047397613525390625,0.0,0.98,5.0
0.04,0.0005369186401367188,0.0,0.981,5.0
0.008,0.00048613548278808594,0.0,0.9825,5.0
0.0016,0.00047898292541503906,0.0,0.983,5.0
625.0,0.000553131103515625,0.0,0.9675,6.0
125.0,0.0005538463592529297,0.0,0.9675,6.0
25.0,0.0005190372467041016,0.0,0.9675,6.0
5.0,0.0005521774291992188,0.0,0.9675,6.0
1.0,0.0006260871887207031,0.0,0.9695,6.0
0.2,0.0004940032958984375,0.0,0.975,6.0
0.04,0.0004868507385253906,0.0,0.9825,6.0
0.008,0.0004780292510986328,0.0,0.984,6.0
0.0016,0.00048613548278808594,0.0,0.983,6.0
625.0,0.0003991127014160156,0.0,0.9675,7.0
125.0,0.00042319297790527344,0.0,0.9675,7.0
25.0,0.0004260540008544922,0.0,0.9675,7.0
5.0,0.0004220008850097656,0.0,0.9675,7.0
1.0,0.0004589557647705078,0.0,0.974,7.0
0.2,0.000518798828125,0.0,0.977,7.0
0.04,0.0005040168762207031,0.0,0.981,7.0
0.008,0.0005090236663818359,0.0,0.9785,7.0
0.0016,0.0005419254302978516,0.0,0.9765,7.0
625.0,0.013534069061279297,0.0,0.985,8.0
125.0,0.003059864044189453,0.0,0.985,8.0
25.0,0.001199960708618164,0.0,0.985,8.0
5.0,0.0006361007690429688,0.0,0.985,8.0
1.0,0.0005209445953369141,0.0,0.983,8.0
0.2,0.0004909038543701172,0.0,0.984,8.0
0.04,0.0004899501800537109,0.0,0.9825,8.0
0.008,0.0005259513854980469,0.0,0.9855,8.0
0.0016,0.0005300045013427734,0.0,0.9835,8.0
625.0,0.0004968643188476562,0.0,0.9815,9.0
125.0,0.0005099773406982422,0.0,0.9815,9.0
25.0,0.0005462169647216797,0.0,0.9815,9.0
5.0,0.0005049705505371094,0.0,0.9815,9.0
1.0,0.00045299530029296875,0.0,0.982,9.0
0.2,0.0007181167602539062,0.0,0.979,9.0
0.04,0.0004169940948486328,0.0,0.9775,9.0
0.008,0.000453948974609375,0.0,0.98,9.0
0.0016,0.0005240440368652344,0.0,0.9805,9.0
625.0,0.0005471706390380859,0.0,0.9875,10.0
125.0,0.0004589557647705078,0.0,0.988,10.0
25.0,0.0004680156707763672,0.0,0.9875,10.0
5.0,0.0004949569702148438,0.0,0.988,10.0
1.0,0.00047206878662109375,0.0,0.9885,10.0
0.2,0.00046706199645996094,0.0,0.985,10.0
0.04,0.0004780292510986328,0.0,0.9825,10.0
0.008,0.0005218982696533203,0.0,0.986,10.0
0.0016,0.0005450248718261719,0.0,0.983,10.0
625.0,0.0005159378051757812,0.0,0.977,11.0
125.0,0.0005159378051757812,0.0,0.977,11.0
25.0,0.0005049705505371094,0.0,0.977,11.0
5.0,0.0005021095275878906,0.0,0.977,11.0
1.0,0.00048613548278808594,0.0,0.979,11.0
0.2,0.00046706199645996094,0.0,0.976,11.0
0.04,0.000469207763671875,0.0,0.9785,11.0
0.008,0.0005171298980712891,0.0,0.9795,11.0
0.0016,0.0005528926849365234,0.0,0.981,11.0
625.0,0.000492095947265625,0.0,0.982,12.0
125.0,0.0005168914794921875,0.0,0.982,12.0
25.0,0.0005049705505371094,0.0,0.982,12.0
5.0,0.0004911422729492188,0.0,0.982,12.0
1.0,0.0005159378051757812,0.0,0.982,12.0
0.2,0.0005090236663818359,0.0,0.982,12.0
0.04,0.00048613548278808594,0.0,0.982,12.0
0.008,0.00044798851013183594,0.0,0.987,12.0
0.0016,0.0005321502685546875,0.0,0.989,12.0
625.0,0.0005209445953369141,0.0,0.963,13.0
125.0,0.0004918575286865234,0.0,0.963,13.0
25.0,0.0005581378936767578,0.0,0.963,13.0
5.0,0.0005371570587158203,0.0,0.963,13.0
1.0,0.0004878044128417969,0.0,0.975,13.0
0.2,0.0004999637603759766,0.0,0.9785,13.0
0.04,0.0004649162292480469,0.0,0.9785,13.0
0.008,0.0005228519439697266,0.0,0.9765,13.0
0.0016,0.0005240440368652344,0.0,0.9775,13.0
625.0,0.007575035095214844,0.0,0.9735,14.0
125.0,0.003072977066040039,0.0,0.9735,14.0
25.0,0.0011260509490966797,0.0,0.9735,14.0
5.0,0.0005629062652587891,0.0,0.9745,14.0
1.0,0.0005979537963867188,0.0,0.978,14.0
0.2,0.0005021095275878906,0.0,0.9785,14.0
0.04,0.0004611015319824219,0.0,0.9805,14.0
0.008,0.00045180320739746094,0.0,0.98,14.0
0.0016,0.0005490779876708984,0.0,0.977,14.0
625.0,0.0004851818084716797,0.0,0.9525,15.0
125.0,0.0005080699920654297,0.0,0.9525,15.0
25.0,0.0005090236663818359,0.0,0.9525,15.0
5.0,0.0004799365997314453,0.0,0.9525,15.0
1.0,0.00044798851013183594,0.0,0.9595,15.0
0.2,0.0005428791046142578,0.0,0.9685,15.0
0.04,0.0005321502685546875,0.0,0.9705,15.0
0.008,0.00044798851013183594,0.0,0.9745,15.0
0.0016,0.00047707557678222656,0.0,0.9745,15.0
625.0,0.007108926773071289,0.0,0.982,16.0
125.0,0.0021071434020996094,0.0,0.982,16.0
25.0,0.0008487701416015625,0.0,0.982,16.0
5.0,0.0006129741668701172,0.0,0.982,16.0
1.0,0.0005099773406982422,0.0,0.985,16.0
0.2,0.000820159912109375,0.0,0.9875,16.0
0.04,0.0004899501800537109,0.0,0.9875,16.0
0.008,0.0004749298095703125,0.0,0.985,16.0
0.0016,0.00048279762268066406,0.0,0.988,16.0
625.0,0.07937192916870117,0.0,0.966,17.0
125.0,0.024452924728393555,0.0,0.966,17.0
25.0,0.0009520053863525391,0.0,0.966,17.0
5.0,0.0005807876586914062,0.0,0.963,17.0
1.0,0.0005137920379638672,0.0,0.965,17.0
0.2,0.0005171298980712891,0.0,0.9775,17.0
0.04,0.0004851818084716797,0.0,0.9775,17.0
0.008,0.0007431507110595703,0.0,0.9755,17.0
0.0016,0.0005030632019042969,0.0,0.9745,17.0
625.0,0.03329205513000488,0.0,0.9765,18.0
125.0,0.007544994354248047,0.0,0.9765,18.0
25.0,0.003025054931640625,0.0,0.9765,18.0
5.0,0.0008301734924316406,0.0,0.9765,18.0
1.0,0.0005671977996826172,0.0,0.9765,18.0
0.2,0.0005099773406982422,0.0,0.9765,18.0
0.04,0.0004968643188476562,0.0,0.9725,18.0
0.008,0.0004630088806152344,0.0,0.9775,18.0
0.0016,0.0005071163177490234,0.0,0.979,18.0
625.0,0.0004100799560546875,0.0,0.98,19.0
125.0,0.00043201446533203125,0.0,0.98,19.0
25.0,0.0004291534423828125,0.0,0.98,19.0
5.0,0.0004420280456542969,0.0,0.98,19.0
1.0,0.000431060791015625,0.0,0.98,19.0
0.2,0.00042891502380371094,0.0,0.979,19.0
0.04,0.0004949569702148438,0.0,0.98,19.0
0.008,0.00047397613525390625,0.0,0.979,19.0
0.0016,0.0005121231079101562,0.0,0.975,19.0
625.0,0.0005168914794921875,0.0,0.9795,20.0
125.0,0.0005190372467041016,0.0,0.9795,20.0
25.0,0.0005269050598144531,0.0,0.9795,20.0
5.0,0.0005440711975097656,0.0,0.9795,20.0
1.0,0.0005431175231933594,0.0,0.9815,20.0
0.2,0.0005168914794921875,0.0,0.982,20.0
0.04,0.00047779083251953125,0.0,0.9815,20.0
0.008,0.0004551410675048828,0.0,0.98,20.0
0.0016,0.0005068778991699219,0.0,0.9795,20.0
625.0,0.0010159015655517578,0.0,0.976,21.0
125.0,0.0006279945373535156,0.0,0.976,21.0
25.0,0.0004909038543701172,0.0,0.976,21.0
5.0,0.0004649162292480469,0.0,0.976,21.0
1.0,0.0004520416259765625,0.0,0.9795,21.0
0.2,0.00048804283142089844,0.0,0.986,21.0
0.04,0.0004849433898925781,0.0,0.986,21.0
0.008,0.00043702125549316406,0.0,0.984,21.0
0.0016,0.0005059242248535156,0.0,0.986,21.0
625.0,0.010431051254272461,0.0,0.982,22.0
125.0,0.002287149429321289,0.0,0.982,22.0
25.0,0.0008230209350585938,0.0,0.982,22.0
5.0,0.0005319118499755859,0.0,0.982,22.0
1.0,0.0004899501800537109,0.0,0.982,22.0
0.2,0.0004589557647705078,0.0,0.984,22.0
0.04,0.00046706199645996094,0.0,0.9895,22.0
0.008,0.0004999637603759766,0.0,0.99,22.0
0.0016,0.0004858970642089844,0.0,0.989,22.0
625.0,0.0005559921264648438,0.0,0.966,23.0
125.0,0.0005550384521484375,0.0,0.966,23.0
25.0,0.0005290508270263672,0.0,0.966,23.0
5.0,0.0005519390106201172,0.0,0.966,23.0
1.0,0.0005800724029541016,0.0,0.975,23.0
0.2,0.0005071163177490234,0.0,0.9805,23.0
0.04,0.0004839897155761719,0.0,0.977,23.0
0.008,0.0005071163177490234,0.0,0.9795,23.0
0.0016,0.0005040168762207031,0.0,0.9735,23.0
625.0,0.0004661083221435547,0.0,0.9805,24.0
125.0,0.00044798851013183594,0.0,0.9805,24.0
25.0,0.0004730224609375,0.0,0.9805,24.0
5.0,0.0004801750183105469,0.0,0.9805,24.0
1.0,0.0004889965057373047,0.0,0.983,24.0
0.2,0.0004467964172363281,0.0,0.9855,24.0
0.04,0.0005140304565429688,0.0,0.9875,24.0
0.008,0.0005831718444824219,0.0,0.985,24.0
0.0016,0.0005161762237548828,0.0,0.986,24.0
625.0,0.013895988464355469,0.0,0.971,25.0
125.0,0.003612041473388672,0.0,0.971,25.0
25.0,0.0019278526306152344,0.0,0.971,25.0
5.0,0.0006580352783203125,0.0,0.971,25.0
1.0,0.0005369186401367188,0.0,0.982,25.0
0.2,0.0005059242248535156,0.0,0.983,25.0
0.04,0.00047016143798828125,0.0,0.98,25.0
0.008,0.00049591064453125,0.0,0.983,25.0
0.0016,0.0005412101745605469,0.0,0.9825,25.0
625.0,0.0009648799896240234,0.0,0.981,26.0
125.0,0.00102996826171875,0.0,0.981,26.0
25.0,0.0010330677032470703,0.0,0.981,26.0
5.0,0.0010330677032470703,0.0,0.981,26.0
1.0,0.0005059242248535156,0.0,0.9805,26.0
0.2,0.0005490779876708984,0.0,0.986,26.0
0.04,0.0007340908050537109,0.0,0.981,26.0
0.008,0.0004868507385253906,0.0,0.9855,26.0
0.0016,0.0005621910095214844,0.0,0.982,26.0
625.0,0.0005390644073486328,0.0,0.977,27.0
125.0,0.0008080005645751953,0.0,0.977,27.0
25.0,0.0005028247833251953,0.0,0.977,27.0
5.0,0.0005137920379638672,0.0,0.977,27.0
1.0,0.0004990100860595703,0.0,0.979,27.0
0.2,0.000492095947265625,0.0,0.978,27.0
0.04,0.00048804283142089844,0.0,0.981,27.0
0.008,0.0004649162292480469,0.0,0.9805,27.0
0.0016,0.0004909038543701172,0.0,0.98,27.0
625.0,0.00948190689086914,0.0,0.975,28.0
125.0,0.0028259754180908203,0.0,0.975,28.0
25.0,0.00140380859375,0.0,0.975,28.0
5.0,0.0005669593811035156,0.0,0.9735,28.0
1.0,0.0005099773406982422,0.0,0.973,28.0
0.2,0.00045800209045410156,0.0,0.974,28.0
0.04,0.0005238056182861328,0.0,0.9765,28.0
0.008,0.0005481243133544922,0.0,0.9785,28.0
0.0016,0.0005230903625488281,0.0,0.9765,28.0
625.0,0.0004999637603759766,0.0,0.9705,29.0
125.0,0.0004730224609375,0.0,0.9705,29.0
25.0,0.0005021095275878906,0.0,0.9705,29.0
5.0,0.00048804283142089844,0.0,0.9705,29.0
1.0,0.00045800209045410156,0.0,0.9705,29.0
0.2,0.0004298686981201172,0.0,0.9775,29.0
0.04,0.0004649162292480469,0.0,0.975,29.0
0.008,0.0004570484161376953,0.0,0.975,29.0
0.0016,0.0005059242248535156,0.0,0.9755,29.0
625.0,0.0005099773406982422,0.0,0.9645,30.0
125.0,0.0005061626434326172,0.0,0.9645,30.0
25.0,0.0005288124084472656,0.0,0.9645,30.0
5.0,0.0005030632019042969,0.0,0.9645,30.0
1.0,0.0005080699920654297,0.0,0.9645,30.0
0.2,0.0005049705505371094,0.0,0.97,30.0
0.04,0.00043201446533203125,0.0,0.9785,30.0
0.008,0.00047206878662109375,0.0,0.9795,30.0
0.0016,0.0005171298980712891,0.0,0.9805,30.0
625.0,0.00044989585876464844,0.0,0.9765,31.0
125.0,0.0004329681396484375,0.0,0.9765,31.0
25.0,0.00045013427734375,0.0,0.9765,31.0
5.0,0.00042510032653808594,0.0,0.9765,31.0
1.0,0.0004930496215820312,0.0,0.977,31.0
0.2,0.0005490779876708984,0.0,0.979,31.0
0.04,0.0004990100860595703,0.0,0.976,31.0
0.008,0.0004811286926269531,0.0,0.9785,31.0
0.0016,0.0005199909210205078,0.0,0.9805,31.0
625.0,0.016097068786621094,0.0,0.9765,32.0
125.0,0.0038869380950927734,0.0,0.9765,32.0
25.0,0.0011799335479736328,0.0,0.9765,32.0
5.0,0.0006780624389648438,0.0,0.9765,32.0
1.0,0.000514984130859375,0.0,0.9785,32.0
0.2,0.0005238056182861328,0.0,0.9775,32.0
0.04,0.0004601478576660156,0.0,0.979,32.0
0.008,0.00046896934509277344,0.0,0.9805,32.0
0.0016,0.0005447864532470703,0.0,0.9805,32.0
625.0,0.0066070556640625,0.0,0.974,33.0
125.0,0.0016069412231445312,0.0,0.9745,33.0
25.0,0.0008671283721923828,0.0,0.9755,33.0
5.0,0.0006539821624755859,0.0,0.9755,33.0
1.0,0.00048279762268066406,0.0,0.976,33.0
0.2,0.0005030632019042969,0.0,0.9855,33.0
0.04,0.0004839897155761719,0.0,0.986,33.0
0.008,0.00045609474182128906,0.0,0.9855,33.0
0.0016,0.0005199909210205078,0.0,0.9845,33.0
625.0,0.031419992446899414,0.0,0.9855,34.0
125.0,0.0068590641021728516,0.0,0.9855,34.0
25.0,0.002003908157348633,0.0,0.9855,34.0
5.0,0.0008819103240966797,0.0,0.9855,34.0
1.0,0.0005450248718261719,0.0,0.9855,34.0
0.2,0.00047087669372558594,0.0,0.9845,34.0
0.04,0.0005190372467041016,0.0,0.985,34.0
0.008,0.0004909038543701172,0.0,0.9855,34.0
0.0016,0.0005140304565429688,0.0,0.985,34.0
625.0,0.05580615997314453,0.0,0.984,35.0
125.0,0.012156963348388672,0.0,0.984,35.0
25.0,0.003219127655029297,0.0,0.9855,35.0
5.0,0.0009520053863525391,0.0,0.9855,35.0
1.0,0.0006208419799804688,0.0,0.9835,35.0
0.2,0.0005409717559814453,0.0,0.9815,35.0
0.04,0.0004820823669433594,0.0,0.983,35.0
0.008,0.00045299530029296875,0.0,0.9835,35.0
0.0016,0.0005199909210205078,0.0,0.978,35.0
625.0,0.0017828941345214844,0.0,0.971,36.0
125.0,0.0008270740509033203,0.0,0.971,36.0
25.0,0.0005540847778320312,0.0,0.971,36.0
5.0,0.0004990100860595703,0.0,0.971,36.0
1.0,0.0010411739349365234,0.0,0.9705,36.0
0.2,0.00045490264892578125,0.0,0.977,36.0
0.04,0.0004341602325439453,0.0,0.9765,36.0
0.008,0.0005152225494384766,0.0,0.987,36.0
0.0016,0.0004990100860595703,0.0,0.9825,36.0
625.0,0.0011360645294189453,0.0,0.976,37.0
125.0,0.0008840560913085938,0.0,0.98,37.0
25.0,0.0007748603820800781,0.0,0.9825,37.0
5.0,0.0005190372467041016,0.0,0.9845,37.0
1.0,0.0005440711975097656,0.0,0.985,37.0
0.2,0.0005140304565429688,0.0,0.9845,37.0
0.04,0.0005381107330322266,0.0,0.9825,37.0
0.008,0.00048089027404785156,0.0,0.984,37.0
0.0016,0.0005261898040771484,0.0,0.984,37.0
625.0,0.0005991458892822266,0.0,0.983,38.0
125.0,0.0009160041809082031,0.0,0.983,38.0
25.0,0.0006029605865478516,0.0,0.983,38.0
5.0,0.0005640983581542969,0.0,0.9805,38.0
1.0,0.0004980564117431641,0.0,0.9865,38.0
0.2,0.00042891502380371094,0.0,0.988,38.0
0.04,0.0004899501800537109,0.0,0.9875,38.0
0.008,0.0004949569702148438,0.0,0.9865,38.0
0.0016,0.0004849433898925781,0.0,0.989,38.0
625.0,0.0005297660827636719,0.0,0.986,39.0
125.0,0.0005340576171875,0.0,0.986,39.0
25.0,0.0005688667297363281,0.0,0.986,39.0
5.0,0.0005369186401367188,0.0,0.986,39.0
1.0,0.0004730224609375,0.0,0.9845,39.0
0.2,0.0004990100860595703,0.0,0.9865,39.0
0.04,0.0004889965057373047,0.0,0.9855,39.0
0.008,0.00047397613525390625,0.0,0.986,39.0
0.0016,0.0005168914794921875,0.0,0.985,39.0
625.0,0.007108926773071289,0.0,0.978,40.0
125.0,0.001786947250366211,0.0,0.978,40.0
25.0,0.0008249282836914062,0.0,0.978,40.0
5.0,0.0005929470062255859,0.0,0.979,40.0
1.0,0.00048613548278808594,0.0,0.979,40.0
0.2,0.0004980564117431641,0.0,0.979,40.0
0.04,0.0004260540008544922,0.0,0.9805,40.0
0.008,0.0005190372467041016,0.0,0.981,40.0
0.0016,0.0004889965057373047,0.0,0.982,40.0
625.0,0.0007498264312744141,0.0,0.9805,41.0
125.0,0.0007441043853759766,0.0,0.9805,41.0
25.0,0.0007538795471191406,0.0,0.9805,41.0
5.0,0.0006260871887207031,0.0,0.978,41.0
1.0,0.0005919933319091797,0.0,0.9795,41.0
0.2,0.0004990100860595703,0.0,0.981,41.0
0.04,0.00045299530029296875,0.0,0.98,41.0
0.008,0.0004901885986328125,0.0,0.9815,41.0
0.0016,0.0005040168762207031,0.0,0.981,41.0
625.0,0.0004858970642089844,0.0,0.986,42.0
125.0,0.00047278404235839844,0.0,0.986,42.0
25.0,0.0005090236663818359,0.0,0.986,42.0
5.0,0.0004780292510986328,0.0,0.986,42.0
1.0,0.0004718303680419922,0.0,0.986,42.0
0.2,0.0004971027374267578,0.0,0.9875,42.0
0.04,0.00047206878662109375,0.0,0.9855,42.0
0.008,0.00045490264892578125,0.0,0.987,42.0
0.0016,0.0005061626434326172,0.0,0.985,42.0
625.0,0.018804073333740234,0.0,0.983,43.0
125.0,0.00593113899230957,0.0,0.983,43.0
25.0,0.0013430118560791016,0.0,0.983,43.0
5.0,0.0006990432739257812,0.0,0.983,43.0
1.0,0.0005350112915039062,0.0,0.983,43.0
0.2,0.0005199909210205078,0.0,0.9815,43.0
0.04,0.0004780292510986328,0.0,0.9805,43.0
0.008,0.0005009174346923828,0.0,0.982,43.0
0.0016,0.0005040168762207031,0.0,0.982,43.0
625.0,0.00046515464782714844,0.0,0.9785,44.0
125.0,0.0004909038543701172,0.0,0.9785,44.0
25.0,0.00045990943908691406,0.0,0.9785,44.0
5.0,0.00045609474182128906,0.0,0.9785,44.0
1.0,0.0005228519439697266,0.0,0.9725,44.0
0.2,0.0007908344268798828,0.0,0.977,44.0
0.04,0.00047707557678222656,0.0,0.9805,44.0
0.008,0.0004820823669433594,0.0,0.982,44.0
0.0016,0.0005109310150146484,0.0,0.9825,44.0
625.0,0.0007798671722412109,0.0,0.9555,45.0
125.0,0.0005209445953369141,0.0,0.9555,45.0
25.0,0.0006871223449707031,0.0,0.9555,45.0
5.0,0.00047898292541503906,0.0,0.955,45.0
1.0,0.0005180835723876953,0.0,0.9655,45.0
0.2,0.0004508495330810547,0.0,0.969,45.0
0.04,0.00045490264892578125,0.0,0.9785,45.0
0.008,0.0004639625549316406,0.0,0.9805,45.0
0.0016,0.0005030632019042969,0.0,0.9795,45.0
625.0,0.0005440711975097656,0.0,0.975,46.0
125.0,0.0005810260772705078,0.0,0.975,46.0
25.0,0.0010170936584472656,0.0,0.975,46.0
5.0,0.0005209445953369141,0.0,0.975,46.0
1.0,0.0004909038543701172,0.0,0.971,46.0
0.2,0.0004639625549316406,0.0,0.967,46.0
0.04,0.0004169940948486328,0.0,0.977,46.0
0.008,0.0004730224609375,0.0,0.979,46.0
0.0016,0.0005390644073486328,0.0,0.978,46.0
625.0,0.1620321273803711,0.0,0.975,47.0
125.0,0.033618927001953125,0.0,0.975,47.0
25.0,0.007999897003173828,0.0,0.975,47.0
5.0,0.0023751258850097656,0.0,0.975,47.0
1.0,0.0011429786682128906,0.0,0.975,47.0
0.2,0.0005779266357421875,0.0,0.9735,47.0
0.04,0.0005400180816650391,0.0,0.9745,47.0
0.008,0.00048613548278808594,0.0,0.9775,47.0
0.0016,0.0005640983581542969,0.0,0.973,47.0
625.0,0.012955188751220703,0.0,0.9805,48.0
125.0,0.0031850337982177734,0.0,0.9805,48.0
25.0,0.00109100341796875,0.0,0.98,48.0
5.0,0.0005679130554199219,0.0,0.9805,48.0
1.0,0.00046515464782714844,0.0,0.9805,48.0
0.2,0.0004680156707763672,0.0,0.9775,48.0
0.04,0.0005300045013427734,0.0,0.9805,48.0
0.008,0.0004911422729492188,0.0,0.98,48.0
0.0016,0.0005400180816650391,0.0,0.9795,48.0
625.0,0.0004889965057373047,0.0,0.9625,49.0
125.0,0.0005137920379638672,0.0,0.9625,49.0
25.0,0.0005199909210205078,0.0,0.9625,49.0
5.0,0.0005159378051757812,0.0,0.9625,49.0
1.0,0.0005178451538085938,0.0,0.9625,49.0
0.2,0.00047707557678222656,0.0,0.981,49.0
0.04,0.0005090236663818359,0.0,0.9815,49.0
0.008,0.0004258155822753906,0.0,0.9845,49.0
0.0016,0.0004990100860595703,0.0,0.984,49.0
625.0,0.0004930496215820312,0.0,0.9835,50.0
125.0,0.0005509853363037109,0.0,0.9835,50.0
25.0,0.0004928112030029297,0.0,0.9835,50.0
5.0,0.0005288124084472656,0.0,0.9835,50.0
1.0,0.00047898292541503906,0.0,0.983,50.0
0.2,0.0005130767822265625,0.0,0.9825,50.0
0.04,0.0005168914794921875,0.0,0.98,50.0
0.008,0.00048804283142089844,0.0,0.9835,50.0
0.0016,0.0005009174346923828,0.0,0.979,50.0
625.0,0.0005152225494384766,0.0,0.9825,51.0
125.0,0.0004680156707763672,0.0,0.9825,51.0
25.0,0.0004558563232421875,0.0,0.9825,51.0
5.0,0.00048613548278808594,0.0,0.9825,51.0
1.0,0.00049591064453125,0.0,0.9835,51.0
0.2,0.0004680156707763672,0.0,0.983,51.0
0.04,0.0004658699035644531,0.0,0.981,51.0
0.008,0.0004761219024658203,0.0,0.9795,51.0
0.0016,0.0005300045013427734,0.0,0.981,51.0
625.0,0.016601085662841797,0.0,0.985,52.0
125.0,0.004006147384643555,0.0,0.985,52.0
25.0,0.0007219314575195312,0.0,0.985,52.0
5.0,0.0006129741668701172,0.0,0.985,52.0
1.0,0.0005209445953369141,0.0,0.985,52.0
0.2,0.0004830360412597656,0.0,0.9855,52.0
0.04,0.0004730224609375,0.0,0.9845,52.0
0.008,0.00046896934509277344,0.0,0.985,52.0
0.0016,0.0005061626434326172,0.0,0.9845,52.0
625.0,0.00047898292541503906,0.0,0.983,53.0
125.0,0.0004489421844482422,0.0,0.983,53.0
25.0,0.00047707557678222656,0.0,0.983,53.0
5.0,0.00047516822814941406,0.0,0.983,53.0
1.0,0.0004839897155761719,0.0,0.9835,53.0
0.2,0.00047206878662109375,0.0,0.983,53.0
0.04,0.0004699230194091797,0.0,0.9835,53.0
0.008,0.00048613548278808594,0.0,0.9805,53.0
0.0016,0.0005218982696533203,0.0,0.983,53.0
625.0,0.0014300346374511719,0.0,0.9725,54.0
125.0,0.0006189346313476562,0.0,0.9715,54.0
25.0,0.0007050037384033203,0.0,0.975,54.0
5.0,0.0005249977111816406,0.0,0.978,54.0
1.0,0.00043702125549316406,0.0,0.979,54.0
0.2,0.0004589557647705078,0.0,0.974,54.0
0.04,0.0005171298980712891,0.0,0.981,54.0
0.008,0.00047707557678222656,0.0,0.983,54.0
0.0016,0.0005130767822265625,0.0,0.983,54.0
625.0,0.0007331371307373047,0.0,0.982,55.0
125.0,0.0007419586181640625,0.0,0.982,55.0
25.0,0.0007469654083251953,0.0,0.982,55.0
5.0,0.0005249977111816406,0.0,0.981,55.0
1.0,0.0005199909210205078,0.0,0.9785,55.0
0.2,0.0004749298095703125,0.0,0.979,55.0
0.04,0.0004839897155761719,0.0,0.983,55.0
0.008,0.0009598731994628906,0.0,0.981,55.0
0.0016,0.0005381107330322266,0.0,0.981,55.0
625.0,0.0016078948974609375,0.0,0.9825,56.0
125.0,0.0006539821624755859,0.0,0.9825,56.0
25.0,0.0005249977111816406,0.0,0.9825,56.0
5.0,0.0004780292510986328,0.0,0.9855,56.0
1.0,0.00045490264892578125,0.0,0.9805,56.0
0.2,0.0004551410675048828,0.0,0.9825,56.0
0.04,0.0004999637603759766,0.0,0.982,56.0
0.008,0.0004730224609375,0.0,0.982,56.0
0.0016,0.0005269050598144531,0.0,0.981,56.0
625.0,0.08924698829650879,0.0,0.9815,57.0
125.0,0.021272897720336914,0.0,0.9815,57.0
25.0,0.0050449371337890625,0.0,0.9815,57.0
5.0,0.0023190975189208984,0.0,0.9815,57.0
1.0,0.0011219978332519531,0.0,0.9815,57.0
0.2,0.0005950927734375,0.0,0.981,57.0
0.04,0.0005350112915039062,0.0,0.9825,57.0
0.008,0.0005140304565429688,0.0,0.981,57.0
0.0016,0.0005528926849365234,0.0,0.983,57.0
625.0,0.003325939178466797,0.0,0.9845,58.0
125.0,0.0014510154724121094,0.0,0.9845,58.0
25.0,0.0009109973907470703,0.0,0.9845,58.0
5.0,0.0005571842193603516,0.0,0.9835,58.0
1.0,0.0005209445953369141,0.0,0.9835,58.0
