C,comp_time,outlier_ratio,test_accuracy,trial
0.2,0.0006251335144042969,0.0,0.98,11.0
0.04,0.0005738735198974609,0.0,0.981,11.0
0.008,0.00046181678771972656,0.0,0.982,11.0
0.0016,0.0007832050323486328,0.0,0.984,11.0
625.0,0.012320995330810547,0.0,0.982,12.0
125.0,0.004050016403198242,0.0,0.982,12.0
25.0,0.0014159679412841797,0.0,0.982,12.0
5.0,0.0008690357208251953,0.0,0.982,12.0
1.0,0.0006341934204101562,0.0,0.98,12.0
0.2,0.0005650520324707031,0.0,0.98,12.0
0.04,0.0005099773406982422,0.0,0.975,12.0
0.008,0.0005638599395751953,0.0,0.982,12.0
0.0016,0.0005271434783935547,0.0,0.973,12.0
625.0,0.0006420612335205078,0.0,0.989,13.0
125.0,0.0007650852203369141,0.0,0.989,13.0
25.0,0.0005540847778320312,0.0,0.989,13.0
5.0,0.0005960464477539062,0.0,0.989,13.0
1.0,0.0004830360412597656,0.0,0.989,13.0
0.2,0.00043010711669921875,0.0,0.985,13.0
0.04,0.0005669593811035156,0.0,0.988,13.0
0.008,0.0006210803985595703,0.0,0.987,13.0
0.0016,0.0005991458892822266,0.0,0.989,13.0
625.0,0.0007829666137695312,0.0,0.949,14.0
125.0,0.0007290840148925781,0.0,0.949,14.0
25.0,0.0007898807525634766,0.0,0.949,14.0
5.0,0.0006971359252929688,0.0,0.952,14.0
1.0,0.0004780292510986328,0.0,0.961,14.0
0.2,0.0007507801055908203,0.0,0.966,14.0
0.04,0.00046896934509277344,0.0,0.974,14.0
0.008,0.0005950927734375,0.0,0.979,14.0
0.0016,0.0005497932434082031,0.0,0.98,14.0
625.0,0.0005218982696533203,0.0,0.984,15.0
125.0,0.0004589557647705078,0.0,0.984,15.0
25.0,0.0005841255187988281,0.0,0.984,15.0
5.0,0.0004649162292480469,0.0,0.984,15.0
1.0,0.0005319118499755859,0.0,0.989,15.0
0.2,0.0005099773406982422,0.0,0.985,15.0
0.04,0.0005750656127929688,0.0,0.981,15.0
0.008,0.0005338191986083984,0.0,0.985,15.0
0.0016,0.0007581710815429688,0.0,0.984,15.0
625.0,0.01389002799987793,0.0,0.982,16.0
125.0,0.004176139831542969,0.0,0.982,16.0
25.0,0.0013699531555175781,0.0,0.982,16.0
5.0,0.0008070468902587891,0.0,0.982,16.0
1.0,0.0006101131439208984,0.0,0.975,16.0
0.2,0.0005750656127929688,0.0,0.98,16.0
0.04,0.0004658699035644531,0.0,0.981,16.0
0.008,0.0005769729614257812,0.0,0.981,16.0
0.0016,0.0006690025329589844,0.0,0.983,16.0
625.0,0.009029865264892578,0.0,0.979,17.0
125.0,0.0026450157165527344,0.0,0.979,17.0
25.0,0.0010991096496582031,0.0,0.979,17.0
5.0,0.0005140304565429688,0.0,0.979,17.0
1.0,0.00046706199645996094,0.0,0.98,17.0
0.2,0.0004258155822753906,0.0,0.978,17.0
0.04,0.00048804283142089844,0.0,0.981,17.0
0.008,0.0005571842193603516,0.0,0.982,17.0
0.0016,0.00045800209045410156,0.0,0.981,17.0
625.0,0.0009298324584960938,0.0,0.98,18.0
125.0,0.0007410049438476562,0.0,0.98,18.0
25.0,0.0007569789886474609,0.0,0.98,18.0
5.0,0.0014519691467285156,0.0,0.979,18.0
1.0,0.0006120204925537109,0.0,0.971,18.0
0.2,0.0004761219024658203,0.0,0.976,18.0
0.04,0.0005030632019042969,0.0,0.981,18.0
0.008,0.0005221366882324219,0.0,0.98,18.0
0.0016,0.0005731582641601562,0.0,0.983,18.0
625.0,0.37328004837036133,0.0,0.978,19.0
125.0,0.07127904891967773,0.0,0.978,19.0
25.0,0.010811090469360352,0.0,0.978,19.0
5.0,0.0030388832092285156,0.0,0.978,19.0
1.0,0.0008561611175537109,0.0,0.978,19.0
0.2,0.0009272098541259766,0.0,0.982,19.0
0.04,0.0005240440368652344,0.0,0.988,19.0
0.008,0.0004570484161376953,0.0,0.985,19.0
0.0016,0.0005400180816650391,0.0,0.986,19.0
625.0,0.0006430149078369141,0.0,0.973,20.0
125.0,0.0004749298095703125,0.0,0.973,20.0
25.0,0.0004918575286865234,0.0,0.973,20.0
5.0,0.0009560585021972656,0.0,0.973,20.0
1.0,0.0005600452423095703,0.0,0.976,20.0
0.2,0.0006129741668701172,0.0,0.976,20.0
0.04,0.0005621910095214844,0.0,0.978,20.0
0.008,0.0004849433898925781,0.0,0.98,20.0
0.0016,0.0005290508270263672,0.0,0.981,20.0
625.0,0.02667999267578125,0.0,0.981,21.0
125.0,0.00825190544128418,0.0,0.981,21.0
25.0,0.002518892288208008,0.0,0.981,21.0
5.0,0.000885009765625,0.0,0.982,21.0
1.0,0.0006031990051269531,0.0,0.981,21.0
0.2,0.0004801750183105469,0.0,0.984,21.0
0.04,0.0005300045013427734,0.0,0.984,21.0
0.008,0.0004949569702148438,0.0,0.985,21.0
0.0016,0.0004761219024658203,0.0,0.987,21.0
625.0,0.0010819435119628906,0.0,0.967,22.0
125.0,0.0005900859832763672,0.0,0.967,22.0
25.0,0.000720977783203125,0.0,0.967,22.0
5.0,0.0005860328674316406,0.0,0.967,22.0
1.0,0.0007970333099365234,0.0,0.968,22.0
0.2,0.0006699562072753906,0.0,0.978,22.0
0.04,0.00048279762268066406,0.0,0.983,22.0
0.008,0.0005681514739990234,0.0,0.984,22.0
0.0016,0.0005140304565429688,0.0,0.983,22.0
625.0,0.7013390064239502,0.0,0.989,23.0
125.0,0.0065419673919677734,0.0,0.989,23.0
25.0,0.0013709068298339844,0.0,0.989,23.0
5.0,0.0009729862213134766,0.0,0.989,23.0
1.0,0.0006358623504638672,0.0,0.988,23.0
0.2,0.0005359649658203125,0.0,0.989,23.0
0.04,0.0006568431854248047,0.0,0.988,23.0
0.008,0.00045680999755859375,0.0,0.987,23.0
0.0016,0.0005130767822265625,0.0,0.983,23.0
625.0,0.017116069793701172,0.0,0.964,24.0
125.0,0.005488157272338867,0.0,0.964,24.0
25.0,0.003041982650756836,0.0,0.964,24.0
5.0,0.0006771087646484375,0.0,0.966,24.0
1.0,0.0006310939788818359,0.0,0.966,24.0
0.2,0.0005049705505371094,0.0,0.976,24.0
0.04,0.0007228851318359375,0.0,0.977,24.0
0.008,0.0005488395690917969,0.0,0.975,24.0
0.0016,0.0005869865417480469,0.0,0.978,24.0
625.0,0.021038055419921875,0.0,0.973,25.0
125.0,0.0041179656982421875,0.0,0.973,25.0
25.0,0.0014638900756835938,0.0,0.973,25.0
5.0,0.0009670257568359375,0.0,0.973,25.0
1.0,0.0005331039428710938,0.0,0.973,25.0
0.2,0.0004341602325439453,0.0,0.975,25.0
0.04,0.001065969467163086,0.0,0.974,25.0
0.008,0.0004699230194091797,0.0,0.974,25.0
0.0016,0.0005590915679931641,0.0,0.97,25.0
625.0,0.0057299137115478516,0.0,0.979,26.0
125.0,0.0016450881958007812,0.0,0.979,26.0
25.0,0.0007739067077636719,0.0,0.979,26.0
5.0,0.0004811286926269531,0.0,0.979,26.0
1.0,0.0005068778991699219,0.0,0.978,26.0
0.2,0.0006508827209472656,0.0,0.972,26.0
0.04,0.0005369186401367188,0.0,0.981,26.0
0.008,0.00043511390686035156,0.0,0.983,26.0
0.0016,0.0006210803985595703,0.0,0.982,26.0
625.0,0.04823184013366699,0.0,0.982,27.0
125.0,0.01001596450805664,0.0,0.982,27.0
25.0,0.003406047821044922,0.0,0.982,27.0
5.0,0.0013508796691894531,0.0,0.982,27.0
1.0,0.0010018348693847656,0.0,0.982,27.0
0.2,0.0006170272827148438,0.0,0.981,27.0
0.04,0.0005130767822265625,0.0,0.981,27.0
0.008,0.0004642009735107422,0.0,0.981,27.0
0.0016,0.0005319118499755859,0.0,0.981,27.0
625.0,0.0003910064697265625,0.0,0.986,28.0
125.0,0.0005538463592529297,0.0,0.986,28.0
25.0,0.0005240440368652344,0.0,0.986,28.0
5.0,0.0005919933319091797,0.0,0.986,28.0
1.0,0.00048613548278808594,0.0,0.986,28.0
0.2,0.0003800392150878906,0.0,0.987,28.0
0.04,0.0004849433898925781,0.0,0.983,28.0
0.008,0.0005199909210205078,0.0,0.987,28.0
0.0016,0.0005500316619873047,0.0,0.985,28.0
625.0,0.0007510185241699219,0.0,0.97,29.0
125.0,0.0005671977996826172,0.0,0.977,29.0
25.0,0.0004630088806152344,0.0,0.977,29.0
5.0,0.00047707557678222656,0.0,0.977,29.0
1.0,0.0003879070281982422,0.0,0.979,29.0
0.2,0.00047516822814941406,0.0,0.978,29.0
0.04,0.0004260540008544922,0.0,0.971,29.0
0.008,0.0005228519439697266,0.0,0.974,29.0
0.0016,0.0005898475646972656,0.0,0.98,29.0
625.0,0.0005359649658203125,0.0,0.977,30.0
125.0,0.0005068778991699219,0.0,0.977,30.0
25.0,0.000553131103515625,0.0,0.977,30.0
5.0,0.0005369186401367188,0.0,0.977,30.0
1.0,0.0005397796630859375,0.0,0.977,30.0
0.2,0.0004780292510986328,0.0,0.979,30.0
0.04,0.0005099773406982422,0.0,0.985,30.0
0.008,0.0004949569702148438,0.0,0.985,30.0
0.0016,0.000885009765625,0.0,0.985,30.0
625.0,0.010702848434448242,0.0,0.983,31.0
125.0,0.002331972122192383,0.0,0.983,31.0
25.0,0.0009658336639404297,0.0,0.983,31.0
5.0,0.0007560253143310547,0.0,0.985,31.0
1.0,0.0007259845733642578,0.0,0.985,31.0
0.2,0.0004870891571044922,0.0,0.981,31.0
0.04,0.0004379749298095703,0.0,0.983,31.0
0.008,0.0006959438323974609,0.0,0.987,31.0
0.0016,0.0005791187286376953,0.0,0.985,31.0
625.0,0.0006401538848876953,0.0,0.984,32.0
125.0,0.0005419254302978516,0.0,0.984,32.0
25.0,0.0005009174346923828,0.0,0.984,32.0
5.0,0.0005819797515869141,0.0,0.984,32.0
1.0,0.0005619525909423828,0.0,0.983,32.0
0.2,0.0004649162292480469,0.0,0.984,32.0
0.04,0.0004258155822753906,0.0,0.985,32.0
0.008,0.0006520748138427734,0.0,0.984,32.0
0.0016,0.0004649162292480469,0.0,0.987,32.0
625.0,0.0007190704345703125,0.0,0.978,33.0
125.0,0.0005409717559814453,0.0,0.978,33.0
25.0,0.0005538463592529297,0.0,0.978,33.0
5.0,0.0006220340728759766,0.0,0.978,33.0
1.0,0.0006949901580810547,0.0,0.98,33.0
0.2,0.0005338191986083984,0.0,0.978,33.0
0.04,0.0005240440368652344,0.0,0.97,33.0
0.008,0.0010290145874023438,0.0,0.976,33.0
0.0016,0.0008299350738525391,0.0,0.978,33.0
625.0,0.022883176803588867,0.0,0.985,34.0
125.0,0.0016019344329833984,0.0,0.985,34.0
25.0,0.0010027885437011719,0.0,0.985,34.0
5.0,0.0006461143493652344,0.0,0.985,34.0
1.0,0.0005290508270263672,0.0,0.986,34.0
0.2,0.0005190372467041016,0.0,0.98,34.0
0.04,0.0005028247833251953,0.0,0.981,34.0
0.008,0.0005669593811035156,0.0,0.981,34.0
0.0016,0.0005559921264648438,0.0,0.981,34.0
625.0,0.0006451606750488281,0.0,0.971,35.0
125.0,0.0007269382476806641,0.0,0.971,35.0
25.0,0.0005729198455810547,0.0,0.971,35.0
5.0,0.0005788803100585938,0.0,0.971,35.0
1.0,0.0005681514739990234,0.0,0.971,35.0
0.2,0.0006158351898193359,0.0,0.976,35.0
0.04,0.00039696693420410156,0.0,0.977,35.0
0.008,0.0005600452423095703,0.0,0.976,35.0
0.0016,0.0005249977111816406,0.0,0.978,35.0
625.0,0.016330957412719727,0.0,0.981,36.0
125.0,0.005311012268066406,0.0,0.981,36.0
25.0,0.001600027084350586,0.0,0.981,36.0
5.0,0.0009410381317138672,0.0,0.981,36.0
1.0,0.0012619495391845703,0.0,0.981,36.0
0.2,0.0004818439483642578,0.0,0.98,36.0
0.04,0.0004329681396484375,0.0,0.982,36.0
0.008,0.00043201446533203125,0.0,0.979,36.0
0.0016,0.0006740093231201172,0.0,0.979,36.0
625.0,0.0008819103240966797,0.0,0.98,37.0
125.0,0.001085042953491211,0.0,0.98,37.0
25.0,0.0006399154663085938,0.0,0.981,37.0
5.0,0.0006139278411865234,0.0,0.979,37.0
1.0,0.0007929801940917969,0.0,0.985,37.0
0.2,0.0006670951843261719,0.0,0.986,37.0
0.04,0.0008990764617919922,0.0,0.985,37.0
0.008,0.0004928112030029297,0.0,0.985,37.0
0.0016,0.0005619525909423828,0.0,0.985,37.0
625.0,0.01628398895263672,0.0,0.983,38.0
125.0,0.004218101501464844,0.0,0.983,38.0
25.0,0.00138092041015625,0.0,0.983,38.0
5.0,0.000865936279296875,0.0,0.983,38.0
1.0,0.0006310939788818359,0.0,0.983,38.0
0.2,0.0005109310150146484,0.0,0.983,38.0
0.04,0.00047206878662109375,0.0,0.982,38.0
0.008,0.0006251335144042969,0.0,0.982,38.0
0.0016,0.0007579326629638672,0.0,0.983,38.0
625.0,0.0007390975952148438,0.0,0.978,39.0
125.0,0.0005190372467041016,0.0,0.978,39.0
25.0,0.0006148815155029297,0.0,0.978,39.0
5.0,0.0004220008850097656,0.0,0.978,39.0
1.0,0.0005278587341308594,0.0,0.98,39.0
0.2,0.00046515464782714844,0.0,0.982,39.0
0.04,0.0005061626434326172,0.0,0.987,39.0
0.008,0.0006239414215087891,0.0,0.985,39.0
0.0016,0.0005509853363037109,0.0,0.986,39.0
625.0,0.0005199909210205078,0.0,0.984,40.0
125.0,0.0004909038543701172,0.0,0.984,40.0
25.0,0.0004990100860595703,0.0,0.984,40.0
5.0,0.0004508495330810547,0.0,0.985,40.0
1.0,0.0006890296936035156,0.0,0.986,40.0
0.2,0.00044989585876464844,0.0,0.993,40.0
0.04,0.0005128383636474609,0.0,0.988,40.0
0.008,0.0004978179931640625,0.0,0.992,40.0
0.0016,0.0011761188507080078,0.0,0.992,40.0
625.0,0.0006508827209472656,0.0,0.986,41.0
125.0,0.0004229545593261719,0.0,0.986,41.0
25.0,0.0004439353942871094,0.0,0.986,41.0
5.0,0.00046706199645996094,0.0,0.986,41.0
1.0,0.0004630088806152344,0.0,0.99,41.0
0.2,0.0005939006805419922,0.0,0.987,41.0
0.04,0.0005168914794921875,0.0,0.988,41.0
0.008,0.0006029605865478516,0.0,0.982,41.0
0.0016,0.0004639625549316406,0.0,0.985,41.0
625.0,0.01799798011779785,0.0,0.986,42.0
125.0,0.0060520172119140625,0.0,0.986,42.0
25.0,0.0017828941345214844,0.0,0.986,42.0
5.0,0.0008459091186523438,0.0,0.986,42.0
1.0,0.0009009838104248047,0.0,0.986,42.0
0.2,0.0004711151123046875,0.0,0.985,42.0
0.04,0.00051116943359375,0.0,0.99,42.0
0.008,0.0005328655242919922,0.0,0.989,42.0
0.0016,0.00048804283142089844,0.0,0.989,42.0
625.0,0.0004029273986816406,0.0,0.981,43.0
125.0,0.00046515464782714844,0.0,0.981,43.0
25.0,0.0004038810729980469,0.0,0.981,43.0
5.0,0.0004532337188720703,0.0,0.981,43.0
1.0,0.0003859996795654297,0.0,0.978,43.0
0.2,0.0008480548858642578,0.0,0.985,43.0
0.04,0.0006160736083984375,0.0,0.976,43.0
0.008,0.0005018711090087891,0.0,0.986,43.0
0.0016,0.0005791187286376953,0.0,0.986,43.0
625.0,0.0006110668182373047,0.0,0.972,44.0
125.0,0.0007078647613525391,0.0,0.972,44.0
25.0,0.0005960464477539062,0.0,0.972,44.0
5.0,0.000514984130859375,0.0,0.972,44.0
1.0,0.0004749298095703125,0.0,0.973,44.0
0.2,0.0004980564117431641,0.0,0.983,44.0
0.04,0.0004949569702148438,0.0,0.984,44.0
0.008,0.0006299018859863281,0.0,0.984,44.0
0.0016,0.0004949569702148438,0.0,0.981,44.0
625.0,0.0067441463470458984,0.0,0.979,45.0
125.0,0.0018079280853271484,0.0,0.979,45.0
25.0,0.0006561279296875,0.0,0.979,45.0
5.0,0.0005660057067871094,0.0,0.979,45.0
1.0,0.0006520748138427734,0.0,0.981,45.0
0.2,0.0007660388946533203,0.0,0.981,45.0
0.04,0.0004601478576660156,0.0,0.98,45.0
0.008,0.0005459785461425781,0.0,0.97,45.0
0.0016,0.0006411075592041016,0.0,0.974,45.0
625.0,0.00067901611328125,0.0,0.983,46.0
125.0,0.0005559921264648438,0.0,0.983,46.0
25.0,0.0013568401336669922,0.0,0.983,46.0
5.0,0.0005939006805419922,0.0,0.983,46.0
1.0,0.0004799365997314453,0.0,0.983,46.0
0.2,0.0006129741668701172,0.0,0.98,46.0
0.04,0.0004820823669433594,0.0,0.984,46.0
0.008,0.00042891502380371094,0.0,0.982,46.0
0.0016,0.0006380081176757812,0.0,0.985,46.0
625.0,0.021826982498168945,0.0,0.988,47.0
125.0,0.004615068435668945,0.0,0.988,47.0
25.0,0.0014600753784179688,0.0,0.988,47.0
5.0,0.0010380744934082031,0.0,0.988,47.0
1.0,0.0005629062652587891,0.0,0.989,47.0
0.2,0.0006499290466308594,0.0,0.985,47.0
0.04,0.0004029273986816406,0.0,0.979,47.0
0.008,0.0004248619079589844,0.0,0.977,47.0
0.0016,0.0004589557647705078,0.0,0.98,47.0
625.0,0.021123886108398438,0.0,0.982,48.0
125.0,0.005434989929199219,0.0,0.982,48.0
25.0,0.001013040542602539,0.0,0.982,48.0
5.0,0.0007748603820800781,0.0,0.982,48.0
1.0,0.0005857944488525391,0.0,0.984,48.0
0.2,0.00046896934509277344,0.0,0.984,48.0
0.04,0.0008819103240966797,0.0,0.984,48.0
0.008,0.0010039806365966797,0.0,0.983,48.0
0.0016,0.0004971027374267578,0.0,0.982,48.0
625.0,0.034628868103027344,0.0,0.986,49.0
125.0,0.0072858333587646484,0.0,0.986,49.0
25.0,0.001786947250366211,0.0,0.986,49.0
5.0,0.0009961128234863281,0.0,0.986,49.0
1.0,0.0006010532379150391,0.0,0.988,49.0
0.2,0.00047206878662109375,0.0,0.986,49.0
0.04,0.0004589557647705078,0.0,0.989,49.0
0.008,0.0005340576171875,0.0,0.987,49.0
0.0016,0.0005850791931152344,0.0,0.987,49.0
625.0,0.0011379718780517578,0.0,0.983,50.0
125.0,0.0008080005645751953,0.0,0.983,50.0
25.0,0.0006299018859863281,0.0,0.983,50.0
5.0,0.0008640289306640625,0.0,0.983,50.0
1.0,0.0004849433898925781,0.0,0.983,50.0
0.2,0.0008318424224853516,0.0,0.981,50.0
0.04,0.0006120204925537109,0.0,0.983,50.0
0.008,0.0004279613494873047,0.0,0.984,50.0
0.0016,0.00045800209045410156,0.0,0.983,50.0
625.0,0.0018420219421386719,0.0,0.981,51.0
125.0,0.0007150173187255859,0.0,0.981,51.0
25.0,0.0011022090911865234,0.0,0.981,51.0
5.0,0.0004329681396484375,0.0,0.981,51.0
1.0,0.0005068778991699219,0.0,0.986,51.0
0.2,0.0006680488586425781,0.0,0.989,51.0
0.04,0.0004019737243652344,0.0,0.986,51.0
0.008,0.00045299530029296875,0.0,0.986,51.0
0.0016,0.0005900859832763672,0.0,0.985,51.0
625.0,0.1971569061279297,0.0,0.981,52.0
125.0,0.04095292091369629,0.0,0.981,52.0
25.0,0.008599996566772461,0.0,0.981,52.0
5.0,0.0021288394927978516,0.0,0.981,52.0
1.0,0.0011239051818847656,0.0,0.981,52.0
0.2,0.0006499290466308594,0.0,0.981,52.0
0.04,0.000659942626953125,0.0,0.989,52.0
0.008,0.0006780624389648438,0.0,0.99,52.0
0.0016,0.0005078315734863281,0.0,0.99,52.0
625.0,0.016282081604003906,0.0,0.981,53.0
125.0,0.004052877426147461,0.0,0.981,53.0
25.0,0.00121307373046875,0.0,0.981,53.0
5.0,0.0006000995635986328,0.0,0.981,53.0
1.0,0.0005538463592529297,0.0,0.981,53.0
0.2,0.0004980564117431641,0.0,0.982,53.0
0.04,0.0004360675811767578,0.0,0.983,53.0
0.008,0.00046706199645996094,0.0,0.983,53.0
0.0016,0.0005908012390136719,0.0,0.982,53.0
625.0,0.004019975662231445,0.0,0.961,54.0
125.0,0.0014100074768066406,0.0,0.961,54.0
25.0,0.0008718967437744141,0.0,0.961,54.0
5.0,0.0006768703460693359,0.0,0.968,54.0
1.0,0.0006608963012695312,0.0,0.969,54.0
0.2,0.0005300045013427734,0.0,0.976,54.0
0.04,0.0004830360412597656,0.0,0.975,54.0
0.008,0.0004291534423828125,0.0,0.974,54.0
0.0016,0.0007178783416748047,0.0,0.972,54.0
625.0,0.0005629062652587891,0.0,0.978,55.0
125.0,0.0003809928894042969,0.0,0.978,55.0
25.0,0.00038504600524902344,0.0,0.978,55.0
5.0,0.0003819465637207031,0.0,0.978,55.0
1.0,0.0004630088806152344,0.0,0.978,55.0
0.2,0.0004608631134033203,0.0,0.984,55.0
0.04,0.0005559921264648438,0.0,0.985,55.0
0.008,0.000431060791015625,0.0,0.984,55.0
0.0016,0.0004820823669433594,0.0,0.983,55.0
625.0,0.006321907043457031,0.0,0.972,56.0
125.0,0.001959085464477539,0.0,0.972,56.0
25.0,0.0008139610290527344,0.0,0.972,56.0
5.0,0.0006780624389648438,0.0,0.973,56.0
1.0,0.0005788803100585938,0.0,0.977,56.0
0.2,0.00043201446533203125,0.0,0.972,56.0
0.04,0.0005278587341308594,0.0,0.977,56.0
0.008,0.0004520416259765625,0.0,0.978,56.0
0.0016,0.0006291866302490234,0.0,0.977,56.0
625.0,0.0003960132598876953,0.0,0.972,57.0
125.0,0.0005080699920654297,0.0,0.972,57.0
25.0,0.00041604042053222656,0.0,0.972,57.0
5.0,0.0004010200500488281,0.0,0.972,57.0
1.0,0.0004029273986816406,0.0,0.972,57.0
0.2,0.0005059242248535156,0.0,0.972,57.0
0.04,0.0006148815155029297,0.0,0.979,57.0
0.008,0.0005409717559814453,0.0,0.979,57.0
0.0016,0.0004630088806152344,0.0,0.983,57.0
625.0,0.0003991127014160156,0.0,0.976,58.0
125.0,0.0003631114959716797,0.0,0.976,58.0
25.0,0.0005512237548828125,0.0,0.976,58.0
5.0,0.0004410743713378906,0.0,0.976,58.0
1.0,0.00037407875061035156,0.0,0.976,58.0
0.2,0.0004940032958984375,0.0,0.968,58.0
0.04,0.00040602684020996094,0.0,0.972,58.0
0.008,0.0005099773406982422,0.0,0.967,58.0
0.0016,0.0004918575286865234,0.0,0.968,58.0
625.0,0.024569034576416016,0.0,0.977,59.0
125.0,0.0077021121978759766,0.0,0.977,59.0
25.0,0.0019860267639160156,0.0,0.977,59.0
5.0,0.0012021064758300781,0.0,0.977,59.0
1.0,0.0005490779876708984,0.0,0.977,59.0
0.2,0.0005550384521484375,0.0,0.976,59.0
