VaR,comp_time,nu,outlier_ratio,test_accuracy,tr-CVaR,trial
-4.090840961237196,0.025709152221679688,0.5,0.0,0.9775,-125.57271783012864,3.0
-3.5745332213332843,0.03551506996154785,0.4,0.0,0.9785,-87.40453093407343,3.0
-2.877258178321833,0.02699899673461914,0.29999999999999993,0.0,0.983,-55.10186774957609,3.0
-2.4413118154189184,0.0676889419555664,0.19999999999999996,0.0,0.9815,-27.527382735251294,3.0
-1.6119356698402432,0.02608013153076172,0.1,0.0,0.9845,-6.635817526075993,3.0
-6.660633736471892,0.0523531436920166,0.9,0.0,0.98,-343.33761496686174,4.0
-5.982569388810704,0.05167412757873535,0.8,0.0,0.981,-280.8922674872561,4.0
-5.2226878225545335,0.04201912879943848,0.7,0.0,0.9825,-224.77107434709086,4.0
-4.7140726366772805,0.0434880256652832,0.6,0.0,0.9825,-175.15025514689225,4.0
-3.9503430571114575,0.041441917419433594,0.5,0.0,0.9825,-131.28167642251321,4.0
-3.498357324029826,0.042958974838256836,0.4,0.0,0.9825,-93.79081178904838,4.0
-3.3370026921828875,0.03276515007019043,0.29999999999999993,0.0,0.9815,-59.63737243376093,4.0
-2.510624473218436,0.03929591178894043,0.19999999999999996,0.0,0.982,-31.437524034467806,4.0
-1.8374285308260132,0.032898902893066406,0.1,0.0,0.98,-8.847008506048933,4.0
-7.011424770330972,0.07519912719726562,0.9,0.0,0.9725,-356.7289401753625,5.0
-5.814712935219075,0.056585073471069336,0.8,0.0,0.9825,-290.22864324238486,5.0
-5.241342498604994,0.02943706512451172,0.7,0.0,0.9835,-234.10524928011847,5.0
-4.884154331835733,0.028287887573242188,0.6,0.0,0.9835,-183.27338806653466,5.0
-4.416450247680033,0.031273841857910156,0.5,0.0,0.9825,-136.5647613623103,5.0
-3.680145087129431,0.050874948501586914,0.4,0.0,0.9805,-95.84056660047715,5.0
-3.2588626803663225,0.045207977294921875,0.29999999999999993,0.0,0.9815,-61.23723989570322,5.0
-2.5675187304678273,0.02616596221923828,0.19999999999999996,0.0,0.9845,-31.290054475849537,5.0
-2.000744418042332,0.04532289505004883,0.1,0.0,0.982,-9.337077079416458,5.0
-7.4394220901511785,0.06503486633300781,0.9,0.0,0.9675,-382.9894404245462,6.0
-6.55294043282002,0.06499505043029785,0.8,0.0,0.9765,-313.0032358286091,6.0
-6.156370296067569,0.0506739616394043,0.7,0.0,0.98,-249.822703734326,6.0
-5.5909287186100105,0.046675920486450195,0.6,0.0,0.9825,-190.49212029746187,6.0
-4.482176852825524,0.06268501281738281,0.5,0.0,0.98,-140.47904442286347,6.0
-3.9100535438730346,0.0413970947265625,0.4,0.0,0.9805,-97.93028966668756,6.0
-3.379955576930526,0.05659794807434082,0.29999999999999993,0.0,0.978,-61.92341427750304,6.0
-2.598428463532119,0.03249788284301758,0.19999999999999996,0.0,0.985,-30.598887679477105,6.0
-1.892126991442357,0.06263303756713867,0.1,0.0,0.9805,-8.273901899239998,6.0
-7.294453387201657,0.04872703552246094,0.9,0.0,0.968,-347.5550067548277,7.0
-6.0838458386271235,0.03370094299316406,0.8,0.0,0.9795,-280.98679163007114,7.0
-5.232555443819655,0.05784416198730469,0.7,0.0,0.9715,-225.06311399945656,7.0
-4.7926458700006895,0.05280303955078125,0.6,0.0,0.9695,-174.9061693701167,7.0
-4.142689158388746,0.03010392189025879,0.5,0.0,0.977,-131.1976531157968,7.0
-3.4535719338702466,0.03051590919494629,0.4,0.0,0.977,-93.7007081607507,7.0
-3.095543688114641,0.034278154373168945,0.29999999999999993,0.0,0.9765,-60.150248149670546,7.0
-2.7028965051944223,0.05287599563598633,0.19999999999999996,0.0,0.977,-30.885936504828628,7.0
-1.6349779855081978,0.07489705085754395,0.1,0.0,0.9815,-7.702798133917213,7.0
-6.996135368819013,0.037648916244506836,0.9,0.0,0.9855,-323.9468754863156,8.0
-5.959881253008263,0.04921388626098633,0.8,0.0,0.9865,-260.02647689860964,8.0
-5.047406802693719,0.026610136032104492,0.7,0.0,0.987,-205.73124721512016,8.0
-4.363157190190019,0.03983902931213379,0.6,0.0,0.983,-158.2462225685636,8.0
-3.871169746012783,0.056101083755493164,0.5,0.0,0.985,-117.04257450461768,8.0
-3.5398218485297757,0.04875302314758301,0.4,0.0,0.985,-80.21388277308604,8.0
-2.9259491835444202,0.029237985610961914,0.29999999999999993,0.0,0.9855,-48.49988710253892,8.0
-2.177998954093271,0.03320908546447754,0.19999999999999996,0.0,0.983,-23.3615116513767,8.0
-1.2546942028784884,0.02428889274597168,0.1,0.0,0.983,-5.110568331224898,8.0
-6.930392728806053,0.06598806381225586,0.9,0.0,0.972,-352.01415642327817,9.0
-5.963014340204041,0.04507112503051758,0.8,0.0,0.98,-289.1028116360515,9.0
-5.236932521844677,0.041422128677368164,0.7,0.0,0.9785,-232.97975933468945,9.0
-4.6222895603986975,0.04374384880065918,0.6,0.0,0.981,-183.79348149066,9.0
-4.151422756255682,0.03240203857421875,0.5,0.0,0.9855,-139.64079295087396,9.0
-3.68976994591916,0.043161869049072266,0.4,0.0,0.9855,-101.2691905087526,9.0
-3.2440725228293448,0.03505682945251465,0.29999999999999993,0.0,0.9845,-66.39130339965446,9.0
-2.939315980722039,0.03863120079040527,0.19999999999999996,0.0,0.9815,-36.182889133912724,9.0
-2.2549490753521177,0.03005194664001465,0.1,0.0,0.979,-10.914713162976673,9.0
-6.865691789840636,0.032945871353149414,0.9,0.0,0.9855,-355.84529151083746,10.0
-5.783155002282078,0.031677961349487305,0.8,0.0,0.984,-292.4866812843197,10.0
-5.354801715717922,0.03455376625061035,0.7,0.0,0.9845,-236.62611476143564,10.0
-4.977410954730658,0.026110172271728516,0.6,0.0,0.984,-184.69948615391795,10.0
-4.389410027722785,0.07148599624633789,0.5,0.0,0.9805,-138.12353840179946,10.0
-3.9564075011556135,0.04843902587890625,0.4,0.0,0.98,-97.82785107348549,10.0
-3.4195644784077563,0.03308391571044922,0.29999999999999993,0.0,0.986,-61.68068789077454,10.0
-2.9099133706543037,0.02745795249938965,0.19999999999999996,0.0,0.983,-29.932668613969977,10.0
-1.582700574514617,0.027180910110473633,0.1,0.0,0.9825,-7.202782210460386,10.0
-6.764438597381345,0.06249403953552246,0.9,0.0,0.972,-343.438919521042,11.0
-6.044689966720933,0.03460884094238281,0.8,0.0,0.9725,-279.18779702311707,11.0
-5.314094805832385,0.04772496223449707,0.7,0.0,0.9765,-222.26119484889838,11.0
-4.6673230436114155,0.033273935317993164,0.6,0.0,0.979,-171.45943512113539,11.0
-4.22560544201089,0.03402900695800781,0.5,0.0,0.98,-126.18694490636872,11.0
-3.629489646823753,0.027273178100585938,0.4,0.0,0.9805,-86.36521820654028,11.0
-2.973091192254272,0.038993120193481445,0.29999999999999993,0.0,0.979,-53.347617634440816,11.0
-2.3520814449591225,0.04651212692260742,0.19999999999999996,0.0,0.9805,-26.64998342877179,11.0
-1.5883648588963708,0.03079700469970703,0.1,0.0,0.9785,-7.413693145345689,11.0
-6.246750518839086,0.04872608184814453,0.9,0.0,0.982,-342.69993825015297,12.0
-5.77561740203363,0.04137897491455078,0.8,0.0,0.9845,-282.65274211508273,12.0
-5.274566089361612,0.04311084747314453,0.7,0.0,0.9855,-227.3596153062924,12.0
-4.731498800601929,0.03915119171142578,0.6,0.0,0.985,-177.45854009332277,12.0
-4.066884123473104,0.03340601921081543,0.5,0.0,0.988,-133.2803030641857,12.0
-3.6292933551452786,0.036900997161865234,0.4,0.0,0.9875,-95.22018111692884,12.0
-3.0981779930802107,0.03829813003540039,0.29999999999999993,0.0,0.987,-61.70013878996865,12.0
-2.564867666930741,0.03854513168334961,0.19999999999999996,0.0,0.988,-32.68584393203685,12.0
-2.056195784678398,0.030359983444213867,0.1,0.0,0.987,-8.781232792491291,12.0
-7.121645052713288,0.04075503349304199,0.9,0.0,0.972,-372.6313325160635,13.0
-6.433497012311912,0.05509209632873535,0.8,0.0,0.9745,-304.83249265190267,13.0
-5.634676388959666,0.034085988998413086,0.7,0.0,0.972,-245.27168853972802,13.0
-4.931071166634842,0.027514219284057617,0.6,0.0,0.978,-191.62499378524348,13.0
-4.453053526149717,0.030974864959716797,0.5,0.0,0.9785,-144.48127940972412,13.0
-4.029606133802436,0.044812917709350586,0.4,0.0,0.973,-102.78634665594784,13.0
-3.4966095680565505,0.03774714469909668,0.29999999999999993,0.0,0.9715,-64.88662957495741,13.0
-2.7449802021441907,0.03698587417602539,0.19999999999999996,0.0,0.978,-32.57569989342569,13.0
-1.9532018703123082,0.03926897048950195,0.1,0.0,0.979,-8.837575533788138,13.0
-6.415588325193227,0.03603792190551758,0.9,0.0,0.9755,-338.8847250902666,14.0
-5.767004703708095,0.05672597885131836,0.8,0.0,0.9685,-278.3527463422263,14.0
-5.103182608188261,0.046295881271362305,0.7,0.0,0.9745,-225.0127057919578,14.0
-4.594096043991684,0.0295870304107666,0.6,0.0,0.978,-176.50438547508003,14.0
-4.168108025633363,0.03236889839172363,0.5,0.0,0.976,-133.27544564361108,14.0
-3.5814014161765306,0.03832602500915527,0.4,0.0,0.979,-93.9809464721881,14.0
-3.1512103089087873,0.024790048599243164,0.29999999999999993,0.0,0.9785,-59.374174155733286,14.0
-2.632851343774436,0.027337074279785156,0.19999999999999996,0.0,0.982,-30.21018354096719,14.0
-1.986358039016585,0.028927087783813477,0.1,0.0,0.9815,-7.409168644661496,14.0
-7.217312744251543,0.02963709831237793,0.9,0.0,0.977,-371.44347147278506,15.0
-6.381964969364585,0.0324702262878418,0.8,0.0,0.9755,-304.04242253204137,15.0
-5.4285918341689365,0.030829191207885742,0.7,0.0,0.977,-245.91090773404937,15.0
-4.982792130495939,0.047042131423950195,0.6,0.0,0.976,-194.2566132233322,15.0
-4.562838311763972,0.040112972259521484,0.5,0.0,0.9755,-145.66391128393818,15.0
-4.131959237863214,0.04126095771789551,0.4,0.0,0.976,-101.9847072006495,15.0
-3.4179012667400714,0.04387307167053223,0.29999999999999993,0.0,0.9765,-64.23922516192908,15.0
-2.766872597921541,0.03490114212036133,0.19999999999999996,0.0,0.9775,-33.78534864641623,15.0
-2.0787749772070234,0.030337095260620117,0.1,0.0,0.9755,-10.074087843727247,15.0
-7.416104123365766,0.031954050064086914,0.9,0.0,0.9845,-338.2191106632732,16.0
-5.87874359946873,0.05992412567138672,0.8,0.0,0.98,-272.4765702746015,16.0
-5.3982536413359075,0.03876185417175293,0.7,0.0,0.98,-216.26995749418305,16.0
-4.83880411493241,0.03391599655151367,0.6,0.0,0.983,-164.92015801535416,16.0
-4.217898742893088,0.023257017135620117,0.5,0.0,0.982,-119.21226565913273,16.0
-3.6162950469800044,0.036704063415527344,0.4,0.0,0.982,-80.28409483974842,16.0
-3.001688080867241,0.027254104614257812,0.29999999999999993,0.0,0.9845,-47.09956497737152,16.0
-2.027241180664453,0.04673910140991211,0.19999999999999996,0.0,0.988,-23.27751135089859,16.0
-1.257741990885641,0.02860283851623535,0.1,0.0,0.9875,-5.820237432687601,16.0
-6.555796819119191,0.04163503646850586,0.9,0.0,0.982,-351.0053926416117,17.0
-5.825372728296383,0.03525900840759277,0.8,0.0,0.9815,-290.12428304986616,17.0
-5.215649187980823,0.041803836822509766,0.7,0.0,0.9795,-233.8211103190965,17.0
-4.745603635126683,0.0391390323638916,0.6,0.0,0.977,-183.9247167411396,17.0
-4.4417948342733,0.028701066970825195,0.5,0.0,0.9755,-137.85266022208984,17.0
-4.058066077467542,0.03190898895263672,0.4,0.0,0.976,-95.46265088425193,17.0
-3.3844740443049703,0.027179956436157227,0.29999999999999993,0.0,0.9825,-57.76358657407252,17.0
-2.3903227872076465,0.026057004928588867,0.19999999999999996,0.0,0.982,-28.967428498218528,17.0
-1.7906101262676735,0.04014921188354492,0.1,0.0,0.981,-8.112944494653034,17.0
-7.322132657555122,0.06274008750915527,0.9,0.0,0.98,-366.2233576830633,18.0
-6.4660950564863775,0.0440058708190918,0.8,0.0,0.9745,-298.12073086819805,18.0
-5.766064068492016,0.026895999908447266,0.7,0.0,0.977,-237.63823953919294,18.0
-4.9711058115074085,0.045233964920043945,0.6,0.0,0.984,-184.04291794324132,18.0
-4.372181267765647,0.060369014739990234,0.5,0.0,0.981,-137.5680154682035,18.0
-3.879211324166662,0.0283048152923584,0.4,0.0,0.9805,-95.98654423637171,18.0
-3.228007140704566,0.05148792266845703,0.29999999999999993,0.0,0.9775,-60.87677038080659,18.0
-2.9274219560432386,0.03824901580810547,0.19999999999999996,0.0,0.9805,-29.857103091558752,18.0
-1.8247604115045661,0.0760810375213623,0.1,0.0,0.9705,-8.493549430271484,18.0
-6.592885436954512,0.05155301094055176,0.9,0.0,0.965,-350.12947702238637,19.0
-6.0669831602074975,0.03677105903625488,0.8,0.0,0.9685,-286.84489651243535,19.0
-5.147933072234364,0.026861190795898438,0.7,0.0,0.9755,-231.9891755142752,19.0
-4.7868264407196985,0.06295490264892578,0.6,0.0,0.9705,-182.37300623281155,19.0
-4.356690258453389,0.045289039611816406,0.5,0.0,0.9725,-136.9352270726228,19.0
-3.751920432950035,0.03792715072631836,0.4,0.0,0.9755,-96.40082682500318,19.0
-3.4253518368141718,0.028790950775146484,0.29999999999999993,0.0,0.9765,-60.40652771386041,19.0
-2.4978870995117357,0.0236358642578125,0.19999999999999996,0.0,0.976,-30.233695484009488,19.0
-1.6758412537437035,0.02096700668334961,0.1,0.0,0.976,-7.968351441674057,19.0
-7.655649938066939,0.05467414855957031,0.9,0.0,0.9525,-368.29291176814803,20.0
-6.525343765504601,0.05644488334655762,0.8,0.0,0.9625,-297.90785791899503,20.0
-5.894842993844887,0.05324101448059082,0.7,0.0,0.9665,-236.0051364507323,20.0
-4.9888842034293335,0.05466294288635254,0.6,0.0,0.9725,-182.50432765677152,20.0
-4.4770432409481735,0.07601690292358398,0.5,0.0,0.9725,-134.47759955273085,20.0
-3.5777397502611503,0.053214073181152344,0.4,0.0,0.975,-93.07814892241069,20.0
-3.276512061100959,0.03624701499938965,0.29999999999999993,0.0,0.9765,-58.37474557500777,20.0
-2.5889459939873567,0.04420590400695801,0.19999999999999996,0.0,0.9795,-29.115063394537582,20.0
-1.6997020449011249,0.03867793083190918,0.1,0.0,0.9805,-7.392586804778014,20.0
-6.305258087701775,0.05445718765258789,0.9,0.0,0.9875,-360.25479937412786,21.0
-5.599040751731102,0.03555488586425781,0.8,0.0,0.9855,-299.35167901009436,21.0
-5.187433929409295,0.05594301223754883,0.7,0.0,0.983,-245.4975175962428,21.0
-4.95958364940369,0.03471517562866211,0.6,0.0,0.984,-194.88899734752596,21.0
-4.562946074328055,0.04177689552307129,0.5,0.0,0.984,-147.0593633971555,21.0
-4.075137683530173,0.028989076614379883,0.4,0.0,0.986,-104.049884169818,21.0
-3.568544321412242,0.031200885772705078,0.29999999999999993,0.0,0.9855,-66.00777647374593,21.0
-2.9628743514221783,0.02112293243408203,0.19999999999999996,0.0,0.985,-33.26173544563573,21.0
-1.863524735841622,0.03328990936279297,0.1,0.0,0.9875,-8.69886923771547,21.0
-7.4061296678736275,0.04512381553649902,0.9,0.0,0.9885,-347.3551697858729,22.0
-6.072467083627383,0.03078603744506836,0.8,0.0,0.988,-278.93918984682057,22.0
-5.04032712534044,0.035643815994262695,0.7,0.0,0.9885,-222.07446858682997,22.0
-4.791934404537202,0.030050992965698242,0.6,0.0,0.988,-172.85742173943,22.0
-4.278528583619858,0.028438091278076172,0.5,0.0,0.988,-128.0303307874662,22.0
-3.670577502125659,0.02590203285217285,0.4,0.0,0.9895,-88.18166664604803,22.0
-3.184373552910473,0.02443099021911621,0.29999999999999993,0.0,0.9895,-53.030658661098805,22.0
-2.475021340133099,0.04212188720703125,0.19999999999999996,0.0,0.988,-24.891566801711342,22.0
-1.1976418126123887,0.02678990364074707,0.1,0.0,0.985,-5.020555805619003,22.0
-7.196178128406891,0.049813032150268555,0.9,0.0,0.962,-374.0727394669118,23.0
-6.212264096075453,0.03707098960876465,0.8,0.0,0.968,-306.23940583899963,23.0
-5.398984021552806,0.037077903747558594,0.7,0.0,0.965,-248.26310973925052,23.0
-5.069714400593064,0.029686927795410156,0.6,0.0,0.971,-196.0568092778827,23.0
-4.536800632105803,0.040509939193725586,0.5,0.0,0.9705,-148.3571227454435,23.0
-4.207911561619563,0.03376483917236328,0.4,0.0,0.968,-104.57399007690766,23.0
-3.377850294850083,0.06856107711791992,0.29999999999999993,0.0,0.9775,-66.74939506313088,23.0
-2.8502446796036254,0.02277207374572754,0.19999999999999996,0.0,0.98,-35.9059463134564,23.0
-2.14300236920339,0.05264091491699219,0.1,0.0,0.977,-10.123609282041581,23.0
-6.942904141164746,0.04877591133117676,0.9,0.0,0.9765,-359.8460956297624,24.0
-6.102618671191652,0.032193899154663086,0.8,0.0,0.981,-295.1370497411705,24.0
-5.4703038055294595,0.05748915672302246,0.7,0.0,0.983,-235.51089185276672,24.0
-4.894751932864956,0.03740811347961426,0.6,0.0,0.982,-183.2908744659451,24.0
-4.383089893281951,0.06689095497131348,0.5,0.0,0.983,-136.61171301382527,24.0
-3.7090276257623995,0.041519880294799805,0.4,0.0,0.9845,-96.67916495012821,24.0
-3.3364974163268855,0.04648995399475098,0.29999999999999993,0.0,0.9865,-61.28443649426606,24.0
-2.8194723875338012,0.026335954666137695,0.19999999999999996,0.0,0.9865,-30.46067530820833,24.0
-1.7620243546214587,0.0297391414642334,0.1,0.0,0.985,-7.449802594835964,24.0
-7.046761164100431,0.056600093841552734,0.9,0.0,0.959,-351.5561524646188,25.0
-6.270664601841647,0.042198896408081055,0.8,0.0,0.9695,-285.2106592574625,25.0
-5.487536550677869,0.05087995529174805,0.7,0.0,0.975,-225.9334491806142,25.0
-4.941716929593387,0.03436112403869629,0.6,0.0,0.9775,-174.81997764730056,25.0
-4.080011187683178,0.03392314910888672,0.5,0.0,0.982,-130.19729193874855,25.0
-3.6195106668656685,0.03284907341003418,0.4,0.0,0.9825,-91.57729805598865,25.0
-3.224129189496851,0.02934408187866211,0.29999999999999993,0.0,0.984,-57.30138336612496,25.0
-2.524694771990473,0.05286908149719238,0.19999999999999996,0.0,0.982,-28.687252932514838,25.0
-1.7583331711814003,0.0380859375,0.1,0.0,0.98,-6.900883483570184,25.0
-7.094907988271191,0.043003082275390625,0.9,0.0,0.9795,-370.2965809024455,26.0
-6.159266873216045,0.048525094985961914,0.8,0.0,0.981,-304.1406260199978,26.0
-5.321882125684722,0.031039953231811523,0.7,0.0,0.9825,-245.88441599854067,26.0
-4.67350156890659,0.03827691078186035,0.6,0.0,0.9805,-196.1975228997022,26.0
-4.455099244858585,0.02967214584350586,0.5,0.0,0.9815,-150.2452504209288,26.0
-4.037972860653826,0.02552199363708496,0.4,0.0,0.9815,-107.42438208762792,26.0
-3.6155500867866275,0.030476808547973633,0.29999999999999993,0.0,0.982,-68.81948609954546,26.0
-2.9883684496244953,0.03446006774902344,0.19999999999999996,0.0,0.9845,-35.04193056030147,26.0
-2.02105424331042,0.0341489315032959,0.1,0.0,0.978,-9.03286833939708,26.0
-7.052391870424279,0.048753976821899414,0.9,0.0,0.97,-333.0368769125433,27.0
-5.653678751447399,0.03406715393066406,0.8,0.0,0.9795,-270.12237766832686,27.0
-5.273578119817181,0.032009124755859375,0.7,0.0,0.9785,-215.21584530858817,27.0
-4.6691354598440435,0.02665090560913086,0.6,0.0,0.981,-164.62809277627215,27.0
-3.945229401390322,0.042240142822265625,0.5,0.0,0.982,-123.70700401116052,27.0
-3.7789091895069227,0.0629279613494873,0.4,0.0,0.982,-85.18071705252484,27.0
-2.931190245982356,0.05740094184875488,0.29999999999999993,0.0,0.983,-52.713471288530165,27.0
-2.4103470816569676,0.04534101486206055,0.19999999999999996,0.0,0.985,-25.965690121328937,27.0
-1.5346090752522472,0.03996896743774414,0.1,0.0,0.9815,-6.735054527045866,27.0
-7.005020233166721,0.05296206474304199,0.9,0.0,0.9565,-332.7365208939125,28.0
-5.761295093238221,0.03080296516418457,0.8,0.0,0.9765,-267.85205216695715,28.0
-4.967121064542707,0.06981086730957031,0.7,0.0,0.975,-215.56971858081425,28.0
-4.415676281606503,0.054579973220825195,0.6,0.0,0.9765,-168.87310163568694,28.0
-3.8724828163352627,0.03589797019958496,0.5,0.0,0.977,-127.32523889695861,28.0
-3.4486075770848044,0.024534940719604492,0.4,0.0,0.975,-90.48731206312347,28.0
-3.1194166309740936,0.02869105339050293,0.29999999999999993,0.0,0.9755,-57.29219039208747,28.0
-2.554901292940355,0.05060696601867676,0.19999999999999996,0.0,0.975,-27.926860357512247,28.0
-1.5302342739711476,0.042324066162109375,0.1,0.0,0.977,-4.85949340262009,28.0
-7.140500500656905,0.02779078483581543,0.9,0.0,0.964,-346.16586308846524,29.0
-5.790483272187438,0.032568931579589844,0.8,0.0,0.974,-281.7941619446366,29.0
-5.048839224832776,0.05087089538574219,0.7,0.0,0.9755,-227.8243525990067,29.0
-4.652254022199256,0.03627920150756836,0.6,0.0,0.975,-179.1111399874797,29.0
-4.1363500079307,0.030582904815673828,0.5,0.0,0.9755,-135.1312933672575,29.0
-3.828377778519272,0.03504300117492676,0.4,0.0,0.9745,-95.71739912059041,29.0
-3.3758441946341327,0.033473968505859375,0.29999999999999993,0.0,0.9755,-58.99127290263764,29.0
-2.89378155002523,0.025756120681762695,0.19999999999999996,0.0,0.9745,-27.884647176876896,29.0
-1.3901044181038889,0.04585886001586914,0.1,0.0,0.9765,-6.179111272945193,29.0
-7.077358316977519,0.05279088020324707,0.9,0.0,0.978,-369.38084642577576,30.0
-6.305244892029513,0.05271100997924805,0.8,0.0,0.977,-302.30175212938224,30.0
-5.701461412170613,0.04732489585876465,0.7,0.0,0.9795,-242.80218057324578,30.0
-5.116571031880377,0.03526496887207031,0.6,0.0,0.978,-189.59609628279952,30.0
-4.640144653053905,0.04685497283935547,0.5,0.0,0.98,-140.83695055520994,30.0
-3.845407186901007,0.03819990158081055,0.4,0.0,0.98,-99.20097715200535,30.0
-3.2948793643382563,0.039559125900268555,0.29999999999999993,0.0,0.9805,-64.14996509714844,30.0
-2.6684448205151328,0.03244900703430176,0.19999999999999996,0.0,0.98,-34.10418166957305,30.0
-2.2863629350427583,0.04430508613586426,0.1,0.0,0.979,-9.693221419854545,30.0
-7.024256116886721,0.07354497909545898,0.9,0.0,0.9805,-349.75797052035335,31.0
-6.000912042514802,0.09727001190185547,0.8,0.0,0.97,-286.2463051382817,31.0
-5.342215147605938,0.05616188049316406,0.7,0.0,0.97,-230.42036637260043,31.0
-4.945960586011484,0.06844806671142578,0.6,0.0,0.973,-179.09619721301016,31.0
-4.331639713899214,0.08796191215515137,0.5,0.0,0.9795,-133.0047558183338,31.0
-3.474171998340428,0.058917999267578125,0.4,0.0,0.9805,-92.4587213390837,31.0
-3.0780459047624875,0.04028487205505371,0.29999999999999993,0.0,0.98,-59.44694249960592,31.0
-2.562568516738018,0.044486045837402344,0.19999999999999996,0.0,0.9795,-31.159915704096374,31.0
-1.934476851671338,0.04227900505065918,0.1,0.0,0.9755,-8.673544663797768,31.0
-6.654192172334024,0.0387110710144043,0.9,0.0,0.977,-337.8661786977765,32.0
-6.022821670321921,0.034132957458496094,0.8,0.0,0.9805,-275.60924111840495,32.0
-5.438244891256742,0.049449920654296875,0.7,0.0,0.976,-218.916959654513,32.0
-4.810786731922497,0.10038900375366211,0.6,0.0,0.9775,-169.2835569920008,32.0
-4.205388205912212,0.04372000694274902,0.5,0.0,0.9815,-124.85197343145138,32.0
-3.705066841753284,0.03741598129272461,0.4,0.0,0.981,-85.4649626267914,32.0
-3.2772643931071244,0.03221917152404785,0.29999999999999993,0.0,0.9825,-51.08986506969019,32.0
-2.0938248244616657,0.03588104248046875,0.19999999999999996,0.0,0.9805,-24.189307498596005,32.0
-1.5054778690119772,0.030548095703125,0.1,0.0,0.978,-6.648632153142843,32.0
-6.6806795639642145,0.04657387733459473,0.9,0.0,0.9635,-329.23257856163406,33.0
-5.461210768534918,0.06832098960876465,0.8,0.0,0.9845,-268.7715051393575,33.0
-4.898590081356595,0.037982940673828125,0.7,0.0,0.9865,-217.2715758575641,33.0
-4.505942005686146,0.05453896522521973,0.6,0.0,0.9835,-170.29469009786848,33.0
-4.035889993790452,0.03860187530517578,0.5,0.0,0.984,-127.15192265473654,33.0
-3.712070801622698,0.04298090934753418,0.4,0.0,0.984,-88.23859340856593,33.0
-3.1878020147706545,0.027988910675048828,0.29999999999999993,0.0,0.987,-53.96324086388853,33.0
-2.5539091205289353,0.036292076110839844,0.19999999999999996,0.0,0.9875,-25.658759308791762,33.0
-1.4207096317658026,0.03811001777648926,0.1,0.0,0.9855,-6.138728488863386,33.0
-6.4279620852380654,0.058177947998046875,0.9,0.0,0.978,-329.36382879708776,34.0
-5.5771289388336855,0.045667171478271484,0.8,0.0,0.9825,-270.2817747796715,34.0
-5.07037954960975,0.039019107818603516,0.7,0.0,0.9825,-216.53716288843975,34.0
-4.286894350100241,0.08791303634643555,0.6,0.0,0.9815,-170.92866022304557,34.0
