C,comp_time,outlier_ratio,test_accuracy,timeout,trial
5.0,0.02927398681640625,0.0,0.9675,False,7.0
1.0,0.02910304069519043,0.0,0.974,False,7.0
0.2,0.031358957290649414,0.0,0.977,False,7.0
0.04,0.02986001968383789,0.0,0.981,False,7.0
0.008,0.03163290023803711,0.0,0.9785,False,7.0
0.0016,0.03023505210876465,0.0,0.9765,False,7.0
625.0,0.03340291976928711,0.0,0.973,False,8.0
125.0,0.03450298309326172,0.0,0.973,False,8.0
25.0,0.035151004791259766,0.0,0.977,False,8.0
5.0,0.0328059196472168,0.0,0.977,False,8.0
1.0,0.03551197052001953,0.0,0.9815,False,8.0
0.2,0.033650875091552734,0.0,0.9815,False,8.0
0.04,0.030482053756713867,0.0,0.9825,False,8.0
0.008,0.029964923858642578,0.0,0.9855,False,8.0
0.0016,0.03073906898498535,0.0,0.9835,False,8.0
625.0,0.030558109283447266,0.0,0.9815,False,9.0
125.0,0.03461599349975586,0.0,0.9815,False,9.0
25.0,0.03317904472351074,0.0,0.9815,False,9.0
5.0,0.031121015548706055,0.0,0.9815,False,9.0
1.0,0.031919002532958984,0.0,0.982,False,9.0
0.2,0.032360076904296875,0.0,0.979,False,9.0
0.04,0.03186988830566406,0.0,0.9775,False,9.0
0.008,0.03169083595275879,0.0,0.98,False,9.0
0.0016,0.03411102294921875,0.0,0.9805,False,9.0
625.0,0.02915215492248535,0.0,0.9875,False,10.0
125.0,0.03162813186645508,0.0,0.988,False,10.0
25.0,0.030824899673461914,0.0,0.9875,False,10.0
5.0,0.028953075408935547,0.0,0.988,False,10.0
1.0,0.02916693687438965,0.0,0.9885,False,10.0
0.2,0.030900001525878906,0.0,0.985,False,10.0
0.04,0.029746055603027344,0.0,0.9825,False,10.0
0.008,0.029241085052490234,0.0,0.986,False,10.0
0.0016,0.029900789260864258,0.0,0.983,False,10.0
625.0,0.030061006546020508,0.0,0.977,False,11.0
125.0,0.02844095230102539,0.0,0.977,False,11.0
25.0,0.03187298774719238,0.0,0.977,False,11.0
5.0,0.029864072799682617,0.0,0.977,False,11.0
1.0,0.030550003051757812,0.0,0.979,False,11.0
0.2,0.03080296516418457,0.0,0.976,False,11.0
0.04,0.030534982681274414,0.0,0.9785,False,11.0
0.008,0.030715227127075195,0.0,0.9795,False,11.0
0.0016,0.03054499626159668,0.0,0.981,False,11.0
625.0,0.029645919799804688,0.0,0.982,False,12.0
125.0,0.030387163162231445,0.0,0.982,False,12.0
25.0,0.0652310848236084,0.0,0.982,False,12.0
5.0,0.03021717071533203,0.0,0.982,False,12.0
1.0,0.029863834381103516,0.0,0.982,False,12.0
0.2,0.031321048736572266,0.0,0.982,False,12.0
0.04,0.02931809425354004,0.0,0.982,False,12.0
0.008,0.030295848846435547,0.0,0.987,False,12.0
0.0016,0.032366037368774414,0.0,0.989,False,12.0
625.0,0.030796051025390625,0.0,0.963,False,13.0
125.0,0.02950906753540039,0.0,0.963,False,13.0
25.0,0.030606985092163086,0.0,0.963,False,13.0
5.0,0.029298067092895508,0.0,0.963,False,13.0
1.0,0.030271053314208984,0.0,0.975,False,13.0
0.2,0.03136706352233887,0.0,0.9785,False,13.0
0.04,0.02958989143371582,0.0,0.9785,False,13.0
0.008,0.03107285499572754,0.0,0.9765,False,13.0
0.0016,0.02974104881286621,0.0,0.9775,False,13.0
625.0,0.03104996681213379,0.0,0.9715,False,14.0
125.0,0.03238487243652344,0.0,0.9715,False,14.0
25.0,0.030486106872558594,0.0,0.9715,False,14.0
5.0,0.03336191177368164,0.0,0.973,False,14.0
1.0,0.03052806854248047,0.0,0.978,False,14.0
0.2,0.029574155807495117,0.0,0.9785,False,14.0
0.04,0.029551982879638672,0.0,0.9805,False,14.0
0.008,0.029237985610961914,0.0,0.98,False,14.0
0.0016,0.031011104583740234,0.0,0.977,False,14.0
625.0,0.030354022979736328,0.0,0.9525,False,15.0
125.0,0.03166007995605469,0.0,0.9525,False,15.0
25.0,0.029588937759399414,0.0,0.9525,False,15.0
5.0,0.030236005783081055,0.0,0.9525,False,15.0
1.0,0.029680967330932617,0.0,0.9595,False,15.0
0.2,0.03088092803955078,0.0,0.9685,False,15.0
0.04,0.029814958572387695,0.0,0.9705,False,15.0
0.008,0.03003096580505371,0.0,0.9745,False,15.0
0.0016,0.03162193298339844,0.0,0.9745,False,15.0
625.0,0.032330989837646484,0.0,0.9825,False,16.0
125.0,0.030102968215942383,0.0,0.9825,False,16.0
25.0,0.030651092529296875,0.0,0.9825,False,16.0
5.0,0.030646085739135742,0.0,0.9785,False,16.0
1.0,0.030609846115112305,0.0,0.982,False,16.0
0.2,0.029587984085083008,0.0,0.9875,False,16.0
0.04,0.0306398868560791,0.0,0.9875,False,16.0
0.008,0.031922101974487305,0.0,0.985,False,16.0
0.0016,0.038867950439453125,0.0,0.988,False,16.0
625.0,0.033396005630493164,0.0,0.9445,False,17.0
125.0,0.03130602836608887,0.0,0.9445,False,17.0
25.0,0.03152298927307129,0.0,0.9445,False,17.0
5.0,0.032668113708496094,0.0,0.9445,False,17.0
1.0,0.033946990966796875,0.0,0.9445,False,17.0
0.2,0.031286001205444336,0.0,0.9775,False,17.0
0.04,0.030247211456298828,0.0,0.9775,False,17.0
0.008,0.029753923416137695,0.0,0.9755,False,17.0
0.0016,0.031599998474121094,0.0,0.9745,False,17.0
625.0,0.03252696990966797,0.0,0.9765,False,18.0
125.0,0.029590129852294922,0.0,0.9765,False,18.0
25.0,0.03272199630737305,0.0,0.9765,False,18.0
5.0,0.031786203384399414,0.0,0.9765,False,18.0
1.0,0.030859947204589844,0.0,0.9765,False,18.0
0.2,0.028867006301879883,0.0,0.9765,False,18.0
0.04,0.03189492225646973,0.0,0.9725,False,18.0
0.008,0.031190872192382812,0.0,0.9775,False,18.0
0.0016,0.03204607963562012,0.0,0.979,False,18.0
625.0,0.03169703483581543,0.0,0.98,False,19.0
125.0,0.02903914451599121,0.0,0.98,False,19.0
25.0,0.02924489974975586,0.0,0.98,False,19.0
5.0,0.03137683868408203,0.0,0.98,False,19.0
1.0,0.03127884864807129,0.0,0.98,False,19.0
0.2,0.030303955078125,0.0,0.979,False,19.0
0.04,0.03249096870422363,0.0,0.98,False,19.0
0.008,0.03080296516418457,0.0,0.979,False,19.0
0.0016,0.031154155731201172,0.0,0.975,False,19.0
625.0,0.03209185600280762,0.0,0.9795,False,20.0
125.0,0.03352189064025879,0.0,0.9795,False,20.0
25.0,0.029306888580322266,0.0,0.9795,False,20.0
5.0,0.03246498107910156,0.0,0.9795,False,20.0
1.0,0.029737234115600586,0.0,0.9815,False,20.0
0.2,0.03057098388671875,0.0,0.982,False,20.0
0.04,0.03192710876464844,0.0,0.9815,False,20.0
0.008,0.03392910957336426,0.0,0.98,False,20.0
0.0016,0.02945995330810547,0.0,0.9795,False,20.0
625.0,0.030122041702270508,0.0,0.976,False,21.0
125.0,0.029461145401000977,0.0,0.976,False,21.0
25.0,0.03589010238647461,0.0,0.976,False,21.0
5.0,0.03266716003417969,0.0,0.976,False,21.0
1.0,0.03127622604370117,0.0,0.9795,False,21.0
0.2,0.03099203109741211,0.0,0.986,False,21.0
0.04,0.0312650203704834,0.0,0.986,False,21.0
0.008,0.029361963272094727,0.0,0.984,False,21.0
0.0016,0.03081488609313965,0.0,0.986,False,21.0
625.0,0.03296017646789551,0.0,0.9765,False,22.0
125.0,0.036566972732543945,0.0,0.9765,False,22.0
25.0,0.039984941482543945,0.0,0.9765,False,22.0
5.0,0.035932064056396484,0.0,0.9765,False,22.0
1.0,0.03346991539001465,0.0,0.9815,False,22.0
0.2,0.03507399559020996,0.0,0.983,False,22.0
0.04,0.03151988983154297,0.0,0.9895,False,22.0
0.008,0.029575109481811523,0.0,0.99,False,22.0
0.0016,0.029870033264160156,0.0,0.989,False,22.0
625.0,0.030292034149169922,0.0,0.966,False,23.0
125.0,0.029953956604003906,0.0,0.966,False,23.0
25.0,0.03051590919494629,0.0,0.966,False,23.0
5.0,0.030099868774414062,0.0,0.966,False,23.0
1.0,0.029963970184326172,0.0,0.975,False,23.0
0.2,0.03295397758483887,0.0,0.9805,False,23.0
0.04,0.02964305877685547,0.0,0.977,False,23.0
0.008,0.031529903411865234,0.0,0.9795,False,23.0
0.0016,0.03070211410522461,0.0,0.9735,False,23.0
625.0,0.0299530029296875,0.0,0.9805,False,24.0
125.0,0.031217098236083984,0.0,0.9805,False,24.0
25.0,0.03069782257080078,0.0,0.9805,False,24.0
5.0,0.02997279167175293,0.0,0.9805,False,24.0
1.0,0.028359174728393555,0.0,0.983,False,24.0
0.2,0.030920982360839844,0.0,0.9855,False,24.0
0.04,0.030848026275634766,0.0,0.9875,False,24.0
0.008,0.030611038208007812,0.0,0.985,False,24.0
0.0016,0.031903982162475586,0.0,0.9855,False,24.0
625.0,0.029529094696044922,0.0,0.971,False,25.0
125.0,0.029558897018432617,0.0,0.971,False,25.0
25.0,0.030109167098999023,0.0,0.971,False,25.0
5.0,0.03020191192626953,0.0,0.971,False,25.0
1.0,0.03019094467163086,0.0,0.982,False,25.0
0.2,0.03152585029602051,0.0,0.983,False,25.0
0.04,0.028888940811157227,0.0,0.98,False,25.0
0.008,0.029713869094848633,0.0,0.983,False,25.0
0.0016,0.032160043716430664,0.0,0.0,False,25.0
625.0,0.03146791458129883,0.0,0.981,False,26.0
125.0,0.029047012329101562,0.0,0.981,False,26.0
25.0,0.03022599220275879,0.0,0.981,False,26.0
5.0,0.0297701358795166,0.0,0.981,False,26.0
1.0,0.030633211135864258,0.0,0.9805,False,26.0
0.2,0.028796911239624023,0.0,0.986,False,26.0
0.04,0.02902984619140625,0.0,0.981,False,26.0
0.008,0.031495094299316406,0.0,0.9855,False,26.0
0.0016,0.031203031539916992,0.0,0.982,False,26.0
625.0,0.031070947647094727,0.0,0.977,False,27.0
125.0,0.030813932418823242,0.0,0.977,False,27.0
25.0,0.030464887619018555,0.0,0.977,False,27.0
5.0,0.02876901626586914,0.0,0.977,False,27.0
1.0,0.03017282485961914,0.0,0.979,False,27.0
0.2,0.03182506561279297,0.0,0.978,False,27.0
0.04,0.02922201156616211,0.0,0.981,False,27.0
0.008,0.028961181640625,0.0,0.9805,False,27.0
0.0016,0.02976703643798828,0.0,0.98,False,27.0
625.0,0.03171992301940918,0.0,0.9685,False,28.0
125.0,0.0298311710357666,0.0,0.967,False,28.0
25.0,0.03104400634765625,0.0,0.972,False,28.0
5.0,0.03175616264343262,0.0,0.975,False,28.0
1.0,0.029946088790893555,0.0,0.974,False,28.0
0.2,0.02943110466003418,0.0,0.974,False,28.0
0.04,0.03033900260925293,0.0,0.9765,False,28.0
0.008,0.030292034149169922,0.0,0.9785,False,28.0
0.0016,0.0318448543548584,0.0,0.9765,False,28.0
625.0,0.028525114059448242,0.0,0.9705,False,29.0
125.0,0.02958989143371582,0.0,0.9705,False,29.0
25.0,0.03223109245300293,0.0,0.9705,False,29.0
5.0,0.029778003692626953,0.0,0.9705,False,29.0
1.0,0.029233932495117188,0.0,0.9705,False,29.0
0.2,0.03075408935546875,0.0,0.9775,False,29.0
0.04,0.03234601020812988,0.0,0.975,False,29.0
0.008,0.03067183494567871,0.0,0.975,False,29.0
0.0016,0.03221607208251953,0.0,0.9755,False,29.0
625.0,0.06755709648132324,0.0,0.9645,False,30.0
125.0,0.029878854751586914,0.0,0.9645,False,30.0
25.0,0.03052806854248047,0.0,0.9645,False,30.0
5.0,0.03047919273376465,0.0,0.9645,False,30.0
1.0,0.030717134475708008,0.0,0.9645,False,30.0
0.2,0.031091928482055664,0.0,0.97,False,30.0
0.04,0.02913808822631836,0.0,0.9785,False,30.0
0.008,0.03046107292175293,0.0,0.9795,False,30.0
0.0016,0.030197858810424805,0.0,0.9805,False,30.0
625.0,0.03007197380065918,0.0,0.9765,False,31.0
125.0,0.030025005340576172,0.0,0.9765,False,31.0
25.0,0.029391050338745117,0.0,0.9765,False,31.0
5.0,0.0294189453125,0.0,0.9765,False,31.0
1.0,0.030802011489868164,0.0,0.977,False,31.0
0.2,0.02897500991821289,0.0,0.979,False,31.0
0.04,0.03154897689819336,0.0,0.976,False,31.0
0.008,0.028736114501953125,0.0,0.9785,False,31.0
0.0016,0.039218902587890625,0.0,0.9805,False,31.0
625.0,0.030030012130737305,0.0,0.9635,False,32.0
125.0,0.030027151107788086,0.0,0.9635,False,32.0
25.0,0.033151865005493164,0.0,0.9635,False,32.0
5.0,0.031239986419677734,0.0,0.9635,False,32.0
1.0,0.0314631462097168,0.0,0.9665,False,32.0
0.2,0.03046703338623047,0.0,0.974,False,32.0
0.04,0.029474973678588867,0.0,0.977,False,32.0
0.008,0.028970956802368164,0.0,0.9805,False,32.0
0.0016,0.031929969787597656,0.0,0.9805,False,32.0
625.0,0.03215813636779785,0.0,0.974,False,33.0
125.0,0.03035283088684082,0.0,0.974,False,33.0
25.0,0.03051590919494629,0.0,0.9755,False,33.0
5.0,0.03140902519226074,0.0,0.9755,False,33.0
1.0,0.030476093292236328,0.0,0.976,False,33.0
0.2,0.031028032302856445,0.0,0.9855,False,33.0
0.04,0.029725074768066406,0.0,0.986,False,33.0
0.008,0.029865026473999023,0.0,0.9855,False,33.0
0.0016,0.030317068099975586,0.0,0.9845,False,33.0
625.0,0.0375819206237793,0.0,0.972,False,34.0
125.0,0.030857086181640625,0.0,0.972,False,34.0
25.0,0.033338069915771484,0.0,0.972,False,34.0
5.0,0.029491901397705078,0.0,0.975,False,34.0
1.0,0.032865047454833984,0.0,0.9845,False,34.0
0.2,0.030045032501220703,0.0,0.986,False,34.0
0.04,0.031113862991333008,0.0,0.9835,False,34.0
0.008,0.03612709045410156,0.0,0.9855,False,34.0
0.0016,0.0299530029296875,0.0,0.985,False,34.0
625.0,0.030209064483642578,0.0,0.984,False,35.0
125.0,0.030857086181640625,0.0,0.984,False,35.0
25.0,0.03197908401489258,0.0,0.984,False,35.0
5.0,0.03232908248901367,0.0,0.984,False,35.0
1.0,0.030487060546875,0.0,0.984,False,35.0
0.2,0.0310208797454834,0.0,0.983,False,35.0
0.04,0.03278398513793945,0.0,0.983,False,35.0
0.008,0.031062841415405273,0.0,0.9835,False,35.0
0.0016,0.030510902404785156,0.0,0.978,False,35.0
625.0,0.029408931732177734,0.0,0.971,False,36.0
125.0,0.02979898452758789,0.0,0.971,False,36.0
25.0,0.031239986419677734,0.0,0.971,False,36.0
5.0,0.029460906982421875,0.0,0.971,False,36.0
1.0,0.02968907356262207,0.0,0.9705,False,36.0
0.2,0.0300600528717041,0.0,0.977,False,36.0
0.04,0.029686927795410156,0.0,0.9765,False,36.0
0.008,0.030484914779663086,0.0,0.987,False,36.0
0.0016,0.03097987174987793,0.0,0.9825,False,36.0
625.0,0.03377795219421387,0.0,0.976,False,37.0
125.0,0.029881000518798828,0.0,0.98,False,37.0
25.0,0.02932596206665039,0.0,0.9825,False,37.0
5.0,0.029534101486206055,0.0,0.9845,False,37.0
1.0,0.029787063598632812,0.0,0.985,False,37.0
0.2,0.03068995475769043,0.0,0.9845,False,37.0
0.04,0.030766963958740234,0.0,0.9825,False,37.0
0.008,0.031156063079833984,0.0,0.984,False,37.0
0.0016,0.029607057571411133,0.0,0.984,False,37.0
625.0,0.03174877166748047,0.0,0.983,False,38.0
125.0,0.03193402290344238,0.0,0.983,False,38.0
25.0,0.028995990753173828,0.0,0.983,False,38.0
5.0,0.030766010284423828,0.0,0.9805,False,38.0
1.0,0.030018091201782227,0.0,0.9865,False,38.0
0.2,0.030534982681274414,0.0,0.988,False,38.0
0.04,0.03182792663574219,0.0,0.9875,False,38.0
0.008,0.029162168502807617,0.0,0.9865,False,38.0
0.0016,0.02926802635192871,0.0,0.989,False,38.0
625.0,0.02959299087524414,0.0,0.986,False,39.0
125.0,0.029983997344970703,0.0,0.986,False,39.0
25.0,0.03144693374633789,0.0,0.986,False,39.0
5.0,0.0308229923248291,0.0,0.986,False,39.0
1.0,0.029275894165039062,0.0,0.9845,False,39.0
0.2,0.028373003005981445,0.0,0.9865,False,39.0
0.04,0.030968904495239258,0.0,0.9855,False,39.0
0.008,0.029870986938476562,0.0,0.986,False,39.0
0.0016,0.03152203559875488,0.0,0.985,False,39.0
625.0,0.03199291229248047,0.0,0.9715,False,40.0
125.0,0.034027099609375,0.0,0.9715,False,40.0
25.0,0.0336301326751709,0.0,0.9715,False,40.0
5.0,0.03168296813964844,0.0,0.979,False,40.0
1.0,0.03476405143737793,0.0,0.979,False,40.0
0.2,0.029510974884033203,0.0,0.979,False,40.0
0.04,0.03181314468383789,0.0,0.9805,False,40.0
0.008,0.030261993408203125,0.0,0.981,False,40.0
0.0016,0.03036785125732422,0.0,0.9815,False,40.0
625.0,0.030930042266845703,0.0,0.9805,False,41.0
125.0,0.02884507179260254,0.0,0.9805,False,41.0
25.0,0.030018091201782227,0.0,0.9805,False,41.0
5.0,0.030040979385375977,0.0,0.978,False,41.0
1.0,0.030981063842773438,0.0,0.9795,False,41.0
0.2,0.03093409538269043,0.0,0.981,False,41.0
0.04,0.03171396255493164,0.0,0.98,False,41.0
0.008,0.032679080963134766,0.0,0.9815,False,41.0
0.0016,0.032898902893066406,0.0,0.981,False,41.0
625.0,0.03182411193847656,0.0,0.986,False,42.0
125.0,0.03165006637573242,0.0,0.986,False,42.0
25.0,0.030200958251953125,0.0,0.986,False,42.0
5.0,0.029278993606567383,0.0,0.986,False,42.0
1.0,0.030796051025390625,0.0,0.986,False,42.0
0.2,0.028850078582763672,0.0,0.9875,False,42.0
0.04,0.0328369140625,0.0,0.9855,False,42.0
0.008,0.030592918395996094,0.0,0.987,False,42.0
0.0016,0.03199887275695801,0.0,0.985,False,42.0
625.0,0.03131294250488281,0.0,0.98,False,43.0
125.0,0.031219959259033203,0.0,0.98,False,43.0
25.0,0.030314922332763672,0.0,0.98,False,43.0
5.0,0.03045511245727539,0.0,0.978,False,43.0
1.0,0.031019926071166992,0.0,0.9825,False,43.0
0.2,0.034297943115234375,0.0,0.9815,False,43.0
0.04,0.03120899200439453,0.0,0.0,False,43.0
0.008,0.030781984329223633,0.0,0.982,False,43.0
0.0016,0.029673099517822266,0.0,0.982,False,43.0
625.0,0.029361963272094727,0.0,0.9785,False,44.0
125.0,0.02976393699645996,0.0,0.9785,False,44.0
25.0,0.0289151668548584,0.0,0.9785,False,44.0
5.0,0.03156900405883789,0.0,0.9785,False,44.0
1.0,0.030282974243164062,0.0,0.9725,False,44.0
0.2,0.02951812744140625,0.0,0.977,False,44.0
0.04,0.031047821044921875,0.0,0.9805,False,44.0
0.008,0.02963995933532715,0.0,0.982,False,44.0
0.0016,0.03027796745300293,0.0,0.9825,False,44.0
625.0,0.029078960418701172,0.0,0.9555,False,45.0
125.0,0.030195951461791992,0.0,0.9555,False,45.0
25.0,0.029406070709228516,0.0,0.9555,False,45.0
5.0,0.030147075653076172,0.0,0.955,False,45.0
1.0,0.03239798545837402,0.0,0.9655,False,45.0
0.2,0.029268980026245117,0.0,0.969,False,45.0
0.04,0.029400110244750977,0.0,0.9785,False,45.0
0.008,0.03009200096130371,0.0,0.9805,False,45.0
0.0016,0.028861045837402344,0.0,0.9795,False,45.0
625.0,0.032672882080078125,0.0,0.975,False,46.0
125.0,0.030122041702270508,0.0,0.975,False,46.0
25.0,0.03038191795349121,0.0,0.975,False,46.0
5.0,0.03206205368041992,0.0,0.975,False,46.0
1.0,0.02889084815979004,0.0,0.971,False,46.0
0.2,0.030052900314331055,0.0,0.967,False,46.0
0.04,0.02935314178466797,0.0,0.977,False,46.0
0.008,0.03049302101135254,0.0,0.979,False,46.0
0.0016,0.030763864517211914,0.0,0.978,False,46.0
625.0,0.02980804443359375,0.0,0.9725,False,47.0
125.0,0.03102588653564453,0.0,0.9725,False,47.0
25.0,0.03036189079284668,0.0,0.9725,False,47.0
5.0,0.030432939529418945,0.0,0.9725,False,47.0
1.0,0.03070688247680664,0.0,0.976,False,47.0
0.2,0.030216217041015625,0.0,0.975,False,47.0
0.04,0.03177905082702637,0.0,0.976,False,47.0
0.008,0.030742883682250977,0.0,0.9775,False,47.0
0.0016,0.030045032501220703,0.0,0.973,False,47.0
625.0,0.030678987503051758,0.0,0.976,False,48.0
125.0,0.0301971435546875,0.0,0.976,False,48.0
25.0,0.03104686737060547,0.0,0.976,False,48.0
5.0,0.03087902069091797,0.0,0.976,False,48.0
1.0,0.029957056045532227,0.0,0.9795,False,48.0
0.2,0.030809879302978516,0.0,0.975,False,48.0
0.04,0.02892899513244629,0.0,0.9805,False,48.0
0.008,0.0297698974609375,0.0,0.98,False,48.0
0.0016,0.03134608268737793,0.0,0.9795,False,48.0
625.0,0.030956029891967773,0.0,0.9625,False,49.0
125.0,0.030085086822509766,0.0,0.9625,False,49.0
25.0,0.0307309627532959,0.0,0.9625,False,49.0
5.0,0.02941608428955078,0.0,0.9625,False,49.0
1.0,0.032859086990356445,0.0,0.9625,False,49.0
0.2,0.03060293197631836,0.0,0.981,False,49.0
0.04,0.030485868453979492,0.0,0.9815,False,49.0
0.008,0.030069828033447266,0.0,0.9845,False,49.0
0.0016,0.030109882354736328,0.0,0.984,False,49.0
625.0,0.030046939849853516,0.0,0.9835,False,50.0
125.0,0.029393911361694336,0.0,0.9835,False,50.0
25.0,0.029275894165039062,0.0,0.9835,False,50.0
5.0,0.031507015228271484,0.0,0.9835,False,50.0
1.0,0.02944779396057129,0.0,0.983,False,50.0
0.2,0.030866146087646484,0.0,0.9825,False,50.0
0.04,0.029464006423950195,0.0,0.98,False,50.0
0.008,0.028973817825317383,0.0,0.9835,False,50.0
0.0016,0.03092789649963379,0.0,0.979,False,50.0
625.0,0.03078007698059082,0.0,0.9825,False,51.0
125.0,0.029000043869018555,0.0,0.9825,False,51.0
25.0,0.02959299087524414,0.0,0.9825,False,51.0
5.0,0.02927112579345703,0.0,0.9825,False,51.0
1.0,0.02930593490600586,0.0,0.9835,False,51.0
0.2,0.02934408187866211,0.0,0.983,False,51.0
0.04,0.030392169952392578,0.0,0.981,False,51.0
0.008,0.03320908546447754,0.0,0.9795,False,51.0
0.0016,0.02954411506652832,0.0,0.981,False,51.0
625.0,0.030259132385253906,0.0,0.9735,False,52.0
125.0,0.03171181678771973,0.0,0.9735,False,52.0
25.0,0.031252145767211914,0.0,0.9735,False,52.0
5.0,0.02979302406311035,0.0,0.9735,False,52.0
1.0,0.02981281280517578,0.0,0.9815,False,52.0
0.2,0.030472993850708008,0.0,0.984,False,52.0
0.04,0.02868485450744629,0.0,0.9845,False,52.0
0.008,0.029613018035888672,0.0,0.985,False,52.0
0.0016,0.03402400016784668,0.0,0.9845,False,52.0
625.0,0.028957843780517578,0.0,0.983,False,53.0
125.0,0.029515981674194336,0.0,0.983,False,53.0
25.0,0.03117513656616211,0.0,0.983,False,53.0
5.0,0.02971196174621582,0.0,0.983,False,53.0
1.0,0.02962183952331543,0.0,0.9835,False,53.0
0.2,0.030271053314208984,0.0,0.983,False,53.0
0.04,0.030735015869140625,0.0,0.9835,False,53.0
0.008,0.030025959014892578,0.0,0.9805,False,53.0
0.0016,0.030582189559936523,0.0,0.983,False,53.0
625.0,0.02909398078918457,0.0,0.9725,False,54.0
125.0,0.02957010269165039,0.0,0.9715,False,54.0
25.0,0.03009510040283203,0.0,0.975,False,54.0
5.0,0.030920982360839844,0.0,0.978,False,54.0
1.0,0.02941298484802246,0.0,0.979,False,54.0
0.2,0.029213905334472656,0.0,0.974,False,54.0
0.04,0.02981090545654297,0.0,0.981,False,54.0
0.008,0.03236818313598633,0.0,0.983,False,54.0
0.0016,0.029896974563598633,0.0,0.983,False,54.0
625.0,0.03005695343017578,0.0,0.982,False,55.0
125.0,0.02879810333251953,0.0,0.982,False,55.0
25.0,0.02919602394104004,0.0,0.982,False,55.0
5.0,0.02993297576904297,0.0,0.981,False,55.0
1.0,0.03088092803955078,0.0,0.9785,False,55.0
0.2,0.029742956161499023,0.0,0.979,False,55.0
0.04,0.029131174087524414,0.0,0.983,False,55.0
0.008,0.029072999954223633,0.0,0.981,False,55.0
0.0016,0.030724048614501953,0.0,0.9815,False,55.0
625.0,0.028743982315063477,0.0,0.9825,False,56.0
