1.0,42.7215,94.3934,-0.3558331,176.0723
1.0,97.20501,172.365,-0.09005467,151.284
1.0,42.59998,181.718,0.05547264,165.6928
1.0,33.09601,129.194,-0.157092,115.6988
1.0,51.13,274.75,-0.1325657,131.8462
1.0,80.22101,252.343,-0.1687138,123.1476
1.0,42.513,155.459,-0.08623955,111.3069
1.0,32.39101,97.23399,0.2721891,163.4049
1.0,30.407,218.479,0.2842778,152.7095
1.0,57.24298,277.317,-0.1971121,143.1293
1.0,73.41003,118.1801,0.1420037,123.4635
1.0,48.40799,246.561,0.1959212,133.7496
1.0,0.0,126.088,-0.1727193,109.1865
1.0,41.32901,161.773,0.1446067,97.20302
1.0,77.32703,329.416,0.2035125,136.4001
1.0,25.789,191.669,-0.1855473,121.8567
1.0,35.04501,144.243,-0.06442587,113.9272
1.0,21.2079,56.9959,0.4919596,93.19295
1.0,32.217,96.265,0.1087279,141.5802
1.0,161.83,240.38,-0.1812508,155.2419
1.0,156.482,509.043,-0.1672319,175.3609
1.0,31.26401,181.29,0.2979027,143.0359
1.0,24.9938,99.76479,0.2812917,88.02106
1.0,28.022,81.88501,-0.2466587,103.545
1.0,34.60699,201.837,0.2872964,152.5722
1.0,35.854,223.529,-0.07938398,159.6777
1.0,53.694,146.475,-0.1348491,135.826
1.0,51.26001,67.65991,0.1770727,125.0675
1.0,75.78003,49.96997,0.09151085,133.4337
1.0,22.4451,37.6895,-0.2014975,134.3154
1.0,37.79999,231.082,-0.1701628,147.0185
1.0,25.237,154.203,0.2189267,93.19295
1.0,35.08501,155.11,0.1946249,131.2419
1.0,23.627,92.679,-0.08233782,98.18906
1.0,29.20203,187.233,-0.16709,90.03983
1.0,56.142,246.801,0.1981832,147.9359
1.0,96.06995,162.0399,0.1612515,142.602
1.0,35.33398,119.967,0.1412604,142.0417
1.0,128.1,381.53,-0.1817326,176.1575
1.0,29.7135,144.9665,-0.09323585,143.0854
1.0,24.7665,111.8302,0.3244582,167.1238
1.0,33.909,144.274,-0.1112454,110.7219
1.0,24.672,99.96399,-0.175154,101.1719
1.0,20.03801,109.654,-0.1999739,75.79584
1.0,31.33099,132.88,0.2494461,105.5308
1.0,49.14499,244.814,-0.1779569,143.415
1.0,23.75101,129.84,0.3050942,88.63905
1.0,19.153,142.453,0.2619713,127.3307
1.0,24.57199,60.627,-0.2591302,107.9258
1.0,26.636,128.675,0.2482951,141.594
1.0,25.328,81.23801,-0.2447871,95.41772
1.0,19.881,69.692,0.3647078,124.7846
1.0,19.7263,109.4343,-0.2283529,154.4097
1.0,16.431,140.393,-0.2270102,34.40971
1.0,16.789,128.108,0.4190153,149.9052
1.0,24.7307,88.3701,-0.26004,106.8656
1.0,26.58501,251.462,-0.1115851,166.6487
1.0,45.51797,182.305,0.1115851,109.0053
1.0,51.978,122.143,0.05964218,117.2259
1.0,80.54999,249.893,-0.2121712,151.078
1.0,30.572,82.9572,0.2968907,145.9474
1.0,32.2122,121.7376,0.07931677,155.8929
1.0,55.59204,224.408,0.1422918,153.6983
1.0,26.4551,38.1431,-0.1513146,158.1231
1.0,78.15201,264.895,0.07070789,142.1927
1.0,22.1237,78.8399,-0.159063,105.0034
1.0,62.89795,335.545,0.1257588,150.9764
1.0,29.44101,133.357,0.3079125,161.0071
1.0,20.9366,66.0649,-0.1862604,146.7768
1.0,32.53003,42.87,-0.1560346,110.5351
1.0,37.25897,230.846,-0.1929708,151.9432
1.0,41.41301,180.032,0.1887619,153.9263
1.0,22.7872,162.0099,-0.1020847,114.7897
1.0,37.28799,178.754,0.1427734,116.3772
1.0,75.78299,514.136,0.1537508,160.5869
1.0,19.8673,62.1475,0.2126621,115.3307
1.0,64.37598,373.5129,-0.117297,153.171
1.0,49.72501,229.877,-0.05363147,116.4239
1.0,67.63501,162.362,-0.1976886,139.1302
1.0,29.3048,102.4868,0.2093718,150.6111
1.0,35.5376,129.8506,-0.1321309,121.7551
1.0,148.4301,296.22,-0.1641486,171.1861
1.0,46.29001,278.999,0.1758608,140.4514
1.0,21.6742,80.222,0.313838,103.7043
1.0,41.7,139.596,-0.1564739,145.6892
1.0,21.96001,184.829,-0.2751613,88.08148
1.0,40.85199,205.657,0.1243663,119.176
1.0,30.0762,95.32201,-0.07529272,145.5518
1.0,27.28601,144.471,-0.1044264,110.3072
1.0,29.2495,46.2495,0.2573052,152.7013
1.0,24.8381,66.4681,-0.08955971,137.4603
1.0,31.924,142.356,-0.09629899,118.6075
1.0,22.39201,82.56401,0.2879985,150.7924
1.0,23.2085,38.2578,0.2055369,127.2016
1.0,23.8772,50.7041,-0.2748511,97.20027
1.0,32.78497,180.912,0.2102727,99.68597
1.0,20.0749,63.60471,0.1365462,109.0712
1.0,31.66003,109.24,0.2907992,157.0932
1.0,21.99419,87.33009,-0.1217895,111.6695
1.0,21.23601,77.972,0.1345283,84.61799
1.0,30.64697,250.963,0.2259476,154.4015
1.0,67.35001,161.65,-0.1629068,168.5329
1.0,40.70798,282.252,0.157944,145.0053
1.0,20.1113,55.71811,-0.2582854,107.3738
1.0,33.4515,59.0685,-0.1509388,135.1092
1.0,52.12,80.68994,0.1192167,133.4255
1.0,42.04401,223.623,-0.09630278,119.2886
1.0,30.15199,156.177,-0.07456908,108.4587
1.0,87.78699,278.795,-0.1539903,158.1588
1.0,23.957,101.655,0.2180713,118.0993
1.0,119.84,351.6901,-0.1677006,170.2495
1.0,38.0204,151.1344,-0.1086522,136.1227
1.0,66.573,326.049,0.09251707,131.4232
1.0,72.375,109.389,-0.1792897,122.7356
1.0,72.38,156.17,-0.1297804,158.0023
1.0,20.373,123.697,0.2871405,137.6223
1.0,82.125,243.807,-0.1489647,167.0222
1.0,18.4748,81.6796,-0.3352248,165.6846
1.0,19.8338,61.888,0.342671,79.74548
1.0,22.181,51.453,0.1593816,94.54704
1.0,39.0042,53.6024,-0.1505167,114.1167
1.0,124.01,159.4501,-0.1156879,133.8018
1.0,29.2604,99.5724,0.1086352,140.2563
1.0,22.49402,224.318,0.1118973,80.91554
1.0,20.68501,67.255,0.3391265,95.19524
1.0,24.0428,98.6396,0.1598028,138.2046
1.0,126.453,8.522003,0.3624534,165.583
1.0,78.034,293.484,0.1380849,152.8386
1.0,107.749,416.877,-0.1622813,159.8041
1.0,26.81805,185.099,0.1241267,96.40925
1.0,70.12,233.49,0.09340785,159.9277
1.0,21.9116,28.7592,-0.1198398,121.1151
1.0,34.103,153.657,0.1818246,103.4022
1.0,168.5,328.7001,-0.1635768,149.1197
1.0,21.6631,85.99489,0.3497697,97.10414
1.0,57.034,110.574,-0.1269336,130.3932
1.0,29.646,215.417,-0.1347539,141.4731
1.0,21.5594,92.9074,0.1413967,103.2538
1.0,21.79199,198.951,0.2111822,134.3593
1.0,23.63901,131.233,-0.3466923,147.48
1.0,57.67297,176.639,0.07800644,122.7329
1.0,34.79102,213.839,-0.09728985,137.1115
1.0,24.409,81.03299,-0.1506686,141.4264
1.0,35.08203,266.098,0.06392246,104.7013
1.0,65.30801,244.413,-0.0973189,112.2023
1.0,21.9125,92.6382,-0.1878039,110.211
1.0,129.9828,79.3958,-0.1956031,151.1934
1.0,47.798,233.745,0.04787695,132.217
1.0,48.13699,241.736,0.06906598,103.2209
1.0,38.37399,342.486,0.1644761,152.2866
1.0,113.9299,274.2,-0.2783759,165.3687
1.0,25.89301,152.685,0.3063563,98.6862
1.0,32.0573,76.31439,-0.2440116,168.5713
1.0,48.20102,222.944,-0.1781767,148.9522
1.0,28.2326,85.70309,0.1600414,105.951
1.0,30.798,176.551,-0.07568594,121.9968
1.0,23.827,131.212,0.4911059,161.5647
1.0,33.826,89.224,-0.3405301,163.6356
1.0,30.31903,103.784,-0.2279925,138.0069
1.0,31.189,94.01399,0.4605505,170.1643
1.0,44.89,130.229,-0.1022978,141.0062
1.0,31.19397,56.98401,0.05549404,97.49416
1.0,28.076,55.2305,0.2976711,141.756
1.0,22.0404,81.48911,-0.1002183,124.5127
1.0,53.90302,249.735,-0.1537405,111.9222
1.0,23.2857,110.878,-0.2955763,145.4173
1.0,66.64001,125.0699,-0.1346738,147.6997
1.0,28.74301,101.285,0.1396532,111.6997
1.0,35.2309,149.5759,-0.1046193,144.5548
1.0,41.05501,153.411,0.1804264,137.0373
1.0,22.416,51.8446,0.1481098,118.6542
1.0,20.4691,72.0845,-0.3224114,143.9643
1.0,29.66199,173.457,0.1350171,119.9231
1.0,29.44701,144.551,0.2625119,128.575
1.0,61.95105,263.96,-0.08549134,165.767
1.0,75.97998,353.79,-0.2745448,179.761
1.0,26.7713,115.1162,-0.2809191,90.34196
1.0,26.26498,265.965,0.2148565,91.22911
1.0,54.724,264.645,0.1446313,162.515
1.0,35.476,210.752,0.1131722,123.1559
1.0,0.0,102.072,0.1903382,142.0142
1.0,19.72701,89.55602,0.2754506,175.284
1.0,0.0,134.522,-0.1889924,145.3486
1.0,63.241,261.38,-0.1638191,157.2964
1.0,54.129,327.641,0.1061524,136.5127
1.0,117.89,351.997,-0.1411603,170.4417
1.0,54.91599,221.034,0.1214149,142.0691
1.0,31.63098,131.915,0.1433506,102.0508
1.0,59.045,172.696,-0.2910136,173.7789
1.0,30.8692,111.9612,-0.3508342,164.2289
1.0,26.80499,117.837,0.1675056,94.60471
1.0,23.04501,92.10899,0.3757275,138.4601
1.0,45.61099,134.505,-0.1342714,162.1772
1.0,19.23199,51.043,0.4913905,91.70428
1.0,264.35,382.98,-0.1856,163.5065
1.0,48.12,82.46997,0.188316,142.9151
1.0,41.492,235.379,0.2123854,162.265
1.0,124.7599,323.97,-0.1625812,163.5972
1.0,83.42004,247.65,-0.141773,150.6578
1.0,38.612,162.349,0.09505654,110.6423
1.0,148.42,383.84,-0.1663617,174.9297
1.0,107.372,250.022,0.215817,157.3403
1.0,18.1034,114.3904,0.1428662,67.05608
1.0,24.07399,152.073,-0.2106128,144.4312
1.0,26.604,156.405,0.1211574,101.724
1.0,120.9975,45.2385,-0.4233237,89.6086
1.0,22.54799,128.383,0.2913564,132.0577
1.0,25.837,160.46,0.2121649,149.0043
1.0,43.729,196.751,0.06026977,117.7423
1.0,28.448,63.763,0.1883127,126.1057
1.0,21.83102,103.733,0.1643294,86.16159
1.0,41.51999,372.669,-0.1526712,159.2218
1.0,96.29401,370.749,0.1125926,140.4129
1.0,32.687,91.33099,-0.195174,125.5976
1.0,19.155,116.077,-0.2510476,74.08743
1.0,0.0,113.399,0.3370253,93.47311
1.0,142.4589,37.9739,0.1340409,130.9068
1.0,99.20996,342.4501,0.1080154,148.3809
1.0,43.35101,189.322,0.0987077,105.6516
1.0,55.23102,96.35602,0.1482502,134.8949
1.0,25.60901,113.118,0.2886409,106.5168
1.0,31.49899,119.921,0.10601,157.1646
1.0,60.33997,199.7699,0.124846,120.2911
1.0,48.45502,184.937,-0.2076296,121.8045
1.0,25.3896,100.5721,0.1707752,153.9702
1.0,41.51801,189.502,-0.1700965,130.6514
1.0,43.82501,183.851,-0.09593499,113.117
1.0,41.66,132.705,0.1524709,135.4662
1.0,45.991,251.854,0.2571067,167.7336
1.0,133.71,492.87,-0.1666256,172.51
1.0,20.6591,40.1293,0.2817537,101.6223
1.0,21.0356,39.7326,0.3944905,111.6997
1.0,19.7207,64.2594,0.1722801,150.7265
1.0,24.9566,106.8158,-0.2852927,94.13229
1.0,58.896,203.396,-0.1565229,150.7292
1.0,27.769,116.185,0.1037269,127.8553
1.0,78.298,228.247,0.08828935,148.9
1.0,21.643,31.07,0.6301231,160.5979
1.0,25.4552,30.8162,0.209136,95.25842
1.0,46.96002,267.21,-0.1651649,163.7784
1.0,55.009,245.492,0.1818731,121.1508
1.0,51.30902,273.349,-0.145599,122.5791
1.0,31.22101,214.572,-0.235904,90.75395
1.0,23.864,213.301,-0.2544321,91.18242
1.0,49.35498,164.413,-0.1657754,155.8077
1.0,33.66699,183.122,-0.1638789,152.0092
1.0,21.36398,163.215,0.1409295,83.61272
1.0,22.66,190.525,-0.338962,85.08492
1.0,50.347,56.084,0.2291461,131.7693
1.0,242.01,268.73,-0.189671,170.7768
1.0,31.78998,140.194,0.1463887,95.77478
1.0,45.43298,150.0359,0.2479176,156.4971
1.0,48.44101,189.554,0.08351105,108.2802
1.0,122.958,327.22,-0.2420466,171.1366
1.0,40.91998,165.169,-0.05848904,109.6919
1.0,41.04001,218.853,-0.116194,99.23003
1.0,21.12,50.954,0.2488138,113.268
1.0,72.09998,252.774,-0.1954655,110.1424
1.0,62.41602,338.124,-0.1001212,128.4678
1.0,23.904,35.174,-0.199371,107.7693
1.0,33.80399,280.591,-0.1098068,104.0778
1.0,24.448,52.96198,-0.2619794,157.3239
1.0,23.50499,96.856,-0.246409,93.38796
1.0,59.155,224.793,-0.1227197,151.1962
1.0,36.43301,97.86201,-0.2364067,150.1112
1.0,125.3459,359.273,0.1187388,142.2943
1.0,145.0701,246.7301,-0.1491587,178.6212
1.0,22.48201,115.235,0.3583543,165.1572
1.0,19.4481,88.4821,0.2652582,107.8901
1.0,54.3213,136.2933,-0.1169782,159.1366
1.0,41.65399,135.881,0.08194737,151.7263
1.0,85.75702,239.3781,0.2082306,156.3021
1.0,35.10403,160.794,0.1496299,131.4836
1.0,67.72101,327.982,0.1660938,117.734
1.0,22.2243,79.0878,-0.2075828,152.0064
1.0,28.381,83.07899,-0.1879144,102.9462
1.0,58.27496,307.717,0.1163814,126.8748
1.0,26.43799,150.249,-0.1052234,97.37057
1.0,46.845,196.777,-0.0870846,165.8604
1.0,29.112,132.348,-0.1500824,115.8883
1.0,146.99,308.16,-0.1297912,153.4896
1.0,31.55701,205.633,0.1637851,152.8853
1.0,22.8991,123.9511,-0.1665575,132.4999
1.0,38.798,226.615,-0.07278331,119.6539
1.0,75.22998,297.7001,-0.1615676,161.6306
1.0,29.91299,136.499,0.2430576,122.5708
1.0,20.1414,66.4,-0.2353871,141.2177
1.0,0.0,92.3334,-0.2203686,114.2678
1.0,131.653,54.701,0.2117808,151.3939
1.0,39.98499,210.578,0.2501134,144.8981
1.0,27.396,48.5871,-0.1759749,107.6731
1.0,52.767,234.527,-0.1330922,119.4534
1.0,49.30801,215.808,-0.1343765,125.0922
1.0,32.2326,130.3156,-0.1148222,142.5004
1.0,19.806,84.918,0.6332026,179.7308
1.0,22.9261,101.2691,0.283987,90.65781
1.0,16.5471,69.511,-0.2989768,88.97963
1.0,20.97101,48.12,0.2111316,124.8478
1.0,25.88998,145.31,0.1604495,99.89746
1.0,117.75,196.76,-0.1697249,165.8824
1.0,33.87001,182.588,0.08988446,105.4456
1.0,79.64099,259.646,-0.20852,135.7546
1.0,75.42096,270.971,-0.1468442,146.6835
1.0,16.2825,61.4856,0.3145723,32.69581
1.0,36.94299,170.159,-0.1298789,118.4866
1.0,17.83298,225.681,0.2611819,101.2323
1.0,21.4258,55.5162,-0.2065336,130.0087
1.0,56.183,169.292,-0.1844508,153.149
1.0,61.93896,203.118,0.1220424,120.3269
1.0,35.83299,238.96,0.1522729,159.2822
1.0,137.7,368.7899,-0.145754,158.2357
1.0,21.5214,87.9574,0.1354904,115.1302
1.0,36.13202,198.432,0.1305431,104.531
1.0,29.85201,164.775,-0.2566063,155.5303
1.0,20.217,121.656,0.1624463,97.86496
1.0,25.33,110.725,0.1170016,97.63424
1.0,24.17101,132.558,0.1833637,125.3449
1.0,103.403,123.007,-0.2109031,157.431
1.0,18.90796,80.34601,0.184695,62.84001
1.0,59.79004,85.98999,0.1966094,147.0515
1.0,55.823,121.783,0.1457291,118.7228
1.0,229.37,257.34,-0.2694986,178.0691
1.0,116.173,258.424,-0.1646519,172.0293
1.0,32.52101,248.108,0.1130798,108.9119
1.0,68.95197,318.898,0.1222772,142.1488
1.0,19.0238,79.65839,-0.2894069,126.1552
1.0,23.10101,60.334,0.2377822,127.7208
1.0,52.687,126.183,0.07018167,163.4543
1.0,53.888,213.106,0.144878,153.5335
1.0,28.032,84.03,0.3081662,130.8409
1.0,24.8449,84.84921,-0.3033278,152.1382
1.0,26.35001,211.189,-0.1818901,158.0847
1.0,28.9233,177.5503,0.1047901,134.1122
1.0,18.20801,194.996,0.07515021,67.96796
1.0,23.9714,105.2884,0.1941106,161.3504
1.0,16.06702,193.432,0.3052224,22.58824
1.0,37.909,93.16699,-0.1770918,144.6674
1.0,44.339,214.353,0.1158583,145.4694
1.0,50.27101,159.565,-0.1626734,167.8077
1.0,135.799,368.4061,-0.1238228,156.9998
1.0,99.02298,278.762,-0.08752339,157.041
1.0,16.6815,43.877,-0.1423949,38.7631
1.0,61.84601,254.116,-0.1904301,157.6672
1.0,99.73602,461.163,-0.152427,171.6091
1.0,124.02,244.35,-0.1580021,147.8151
1.0,32.00101,137.612,-0.1402421,104.2976
1.0,29.228,252.266,0.2507415,91.34722
1.0,82.39301,238.279,0.2551616,162.2266
1.0,21.3013,102.4839,-0.1893143,117.1078
1.0,22.9708,49.5455,-0.2733093,114.6743
1.0,25.4795,86.8821,0.2853279,168.2719
1.0,75.41998,256.871,0.1797306,149.5592
1.0,141.12,412.623,-0.1730835,176.6354
1.0,22.036,92.201,-0.3391192,96.46418
1.0,47.20001,344.435,0.1668334,124.2106
1.0,0.0,101.38,-0.1234277,138.8748
1.0,134.611,581.0731,-0.1441794,166.3108
1.0,68.23999,247.595,0.05759451,127.2511
1.0,25.9282,88.9003,-0.3555239,145.9226
1.0,20.2218,67.9967,-0.2029868,94.34653
1.0,20.5644,93.16389,0.3833153,98.24124
1.0,30.54401,86.84502,-0.1384535,132.1291
1.0,73.9483,80.8773,-0.3161046,167.794
1.0,110.457,335.376,-0.1464408,165.0556
1.0,22.6348,96.82181,-0.2135037,167.2749
1.0,23.105,54.4047,-0.3031989,105.322
1.0,38.189,125.027,0.2569136,141.2479
1.0,27.98502,163.344,-0.237361,93.64889
1.0,55.0,304.91,0.1634281,129.5171
1.0,52.05695,271.7339,-0.1348218,172.1968
1.0,19.402,123.003,0.1972412,136.7352
1.0,21.3121,64.0399,0.281816,113.6388
1.0,80.1383,85.2203,0.1370369,140.8359
1.0,0.0,74.8973,0.4430498,144.3159
1.0,36.80099,127.257,0.05376019,120.2637
1.0,49.3868,132.6848,-0.08265645,144.3461
1.0,87.83197,407.772,-0.1481448,159.8096
1.0,27.4931,126.0981,-0.1430784,113.518
1.0,41.35301,113.471,-0.1386325,147.2273
1.0,86.08011,67.1131,0.2909212,157.041
1.0,0.0,114.673,0.3890661,75.04051
1.0,17.8354,104.4923,0.1987493,134.0792
1.0,46.85999,43.18994,-0.1247203,107.967
1.0,82.22101,279.1251,-0.136815,174.6963
1.0,13.01898,185.778,0.07066933,100.3397
1.0,41.211,101.906,-0.1737143,147.5981
1.0,28.12431,66.6373,0.1877341,132.0275
1.0,20.4698,151.5261,0.1423591,162.2376
1.0,33.1188,98.1478,-0.1444683,133.5711
1.0,91.03604,434.303,0.188821,160.3452
1.0,55.26703,338.299,0.1695382,129.5802
1.0,20.37799,168.589,0.1750783,85.13161
1.0,118.1866,122.5416,0.1705225,160.6418
1.0,41.60394,217.171,0.07104542,103.6658
1.0,36.46701,183.588,0.172462,121.8018
1.0,19.945,88.8249,-0.3040593,133.0108
1.0,19.784,35.068,0.2976086,151.6411
1.0,71.29898,247.941,-0.2894139,161.6498
1.0,117.683,351.136,-0.1712611,146.4472
1.0,21.923,133.677,0.2584425,90.36668
1.0,95.96002,389.99,-0.07932715,157.0437
1.0,24.5392,119.5048,-0.1799122,100.5402
1.0,25.6207,137.7801,-0.2687805,163.3362
1.0,43.96497,194.524,0.08480196,127.1247
1.0,36.808,207.527,-0.179283,100.3671
1.0,26.27899,146.862,-0.1688726,127.8938
1.0,23.194,134.078,0.2745055,119.1431
1.0,22.4562,67.17271,-0.2290339,131.2721
1.0,48.85901,144.992,0.2054155,140.9155
1.0,39.8132,136.2772,0.1003268,148.1364
1.0,21.12599,63.72501,0.5735579,179.4671
1.0,26.914,131.683,-0.1456149,98.01877
1.0,27.039,159.746,-0.1245521,125.1939
1.0,49.9534,79.494,-0.1023785,171.7739
1.0,74.68896,291.669,0.1423936,133.4502
1.0,19.2706,72.6143,0.3960886,88.40284
1.0,31.388,273.818,-0.2224535,95.42596
